Temps	Canal A	Canal B
(ms)	(mV)	(V)

2.33250317	-116.65700000	4.08154500
2.33506317	-112.18600000	4.08154500
2.33762317	-107.69980000	4.08154500
2.34018317	-107.69980000	4.03668300
2.34274317	-107.69980000	4.03668300
2.34530317	-103.21360000	4.03668300
2.34786317	-98.72737000	3.99197400
2.35042317	-94.25641000	3.99197400
2.35298317	-89.77020000	3.99197400
2.35554317	-89.77020000	3.99197400
2.35810317	-85.28397000	3.99197400
2.36066317	-85.28397000	3.94711100
2.36322317	-85.28397000	3.90240200
2.36578317	-80.81301000	3.85754000
2.36834317	-76.32679000	3.85754000
2.37090317	-76.32679000	3.81283000
2.37346317	-76.32679000	3.76796800
2.37602317	-67.36961000	3.81283000
2.37858317	-67.36961000	3.76796800
2.38114317	-62.88339000	3.72325800
2.38370317	-58.39716000	3.72325800
2.38626317	-58.39716000	3.72325800
2.38882317	-53.91095000	3.67839600
2.39138317	-53.91095000	3.67839600
2.39394317	-49.43998000	3.67839600
2.39650317	-44.95376000	3.63368600
2.39906317	-44.95376000	3.63368600
2.40162317	-35.99658000	3.63368600
2.40418317	-31.51036000	3.67839600
2.40674317	-31.51036000	3.63368600
2.40930317	-27.02414000	3.63368600
2.41186317	-27.02414000	3.58882400
2.41442317	-27.02414000	3.58882400
2.41698317	-18.06696000	3.54411500
2.41954317	-13.58074000	3.54411500
2.42210317	-9.09451500	3.49925200
2.42466317	-13.58074000	3.45439000
2.42722317	-9.09451500	3.40968000
2.42978317	-4.62355400	3.36481800
2.43234317	-0.13733330	3.36481800
2.43490317	4.34888700	3.32010900
2.43746317	4.34888700	3.32010900
2.44002317	8.81984900	3.32010900
2.44258317	8.81984900	3.32010900
2.44514317	13.30607000	3.27524600
2.44770317	13.30607000	3.23053700
2.45026317	17.79229000	3.23053700
2.45282317	22.26325000	3.23053700
2.45538317	26.73421000	3.18567500
2.45794317	26.73421000	3.14096500
2.46050317	31.22043000	3.14096500
2.46306317	35.70665000	3.09610300
2.46562317	35.70665000	3.00653100
2.46818317	40.17762000	3.00653100
2.47074317	49.15006000	2.96182100
2.47330317	49.15006000	2.96182100
2.47586317	49.15006000	2.91695900
2.47842317	53.62102000	2.91695900
2.48098317	58.10724000	2.91695900
2.48354317	58.10724000	2.82738700
2.48610317	62.59346000	2.82738700
2.48866317	67.07968000	2.82738700
2.49122317	67.07968000	2.78267800
2.49378317	71.55064000	2.78267800
2.49634317	76.03686000	2.73781500
2.49890317	76.03686000	2.73781500
2.50146317	84.99404000	2.69295300
2.50402317	84.99404000	2.64824400
2.50658317	84.99404000	2.64824400
2.50914317	89.48026000	2.60338100
2.51170317	93.96648000	2.60338100
2.51426317	93.96648000	2.60338100
2.51682317	98.43745000	2.60338100
2.51938317	102.92370000	2.55867200
2.52194317	107.40990000	2.55867200
2.52450317	107.40990000	2.55867200
2.52706317	111.89610000	2.51381000
2.52962317	116.36710000	2.51381000
2.53218317	116.36710000	2.46910000
2.53474317	116.36710000	2.42423800
2.53730317	125.33950000	2.37952800
2.53986317	125.33950000	2.37952800
2.54242317	125.33950000	2.33466600
2.54498317	129.81050000	2.28995600
2.54754317	129.81050000	2.28995600
2.55010317	138.78290000	2.28995600
2.55266317	134.29670000	2.24509400
2.55522317	143.25390000	2.20038500
2.55778317	138.78290000	2.20038500
2.56034317	147.74010000	2.11081300
2.56290317	143.25390000	2.11081300
2.56546317	147.74010000	2.11081300
2.56802317	152.22630000	2.06595000
2.57058317	152.22630000	2.02108800
2.57314317	156.71250000	2.02108800
2.57570317	156.71250000	1.97637900
2.57826317	161.18350000	1.97637900
2.58082317	161.18350000	1.93151600
2.58338317	161.18350000	1.88680700
2.58594317	165.66970000	1.88680700
2.58850317	170.15590000	1.84194500
2.59106317	170.15590000	1.84194500
2.59362317	170.15590000	1.84194500
2.59618317	174.62690000	1.79723500
2.59874317	179.11310000	1.79723500
2.60130317	179.11310000	1.75237300
2.60386317	179.11310000	1.70766300
2.60642317	179.11310000	1.70766300
2.60898317	183.59930000	1.66280100
2.61154317	183.59930000	1.61809100
2.61410317	183.59930000	1.57322900
2.61666317	188.08560000	1.57322900
2.61922317	188.08560000	1.52852000
2.62178317	192.55650000	1.48365700
2.62434317	192.55650000	1.48365700
2.62690317	192.55650000	1.48365700
2.62946317	192.55650000	1.48365700
2.63202317	197.04280000	1.43894800
2.63458317	197.04280000	1.39408600
2.63714317	201.52900000	1.39408600
2.63970317	197.04280000	1.39408600
2.64226317	197.04280000	1.34937600
2.64482317	197.04280000	1.30451400
2.64738317	201.52900000	1.30451400
2.64994317	201.52900000	1.30451400
2.65250317	201.52900000	1.30451400
2.65506317	205.99990000	1.25965100
2.65762317	205.99990000	1.25965100
2.66018317	201.52900000	1.21494200
2.66274317	205.99990000	1.21494200
2.66530317	205.99990000	1.21494200
2.66786317	205.99990000	1.21494200
2.67042317	205.99990000	1.17008000
2.67298317	205.99990000	1.17008000
2.67554317	210.48610000	1.17008000
2.67810317	210.48610000	1.12537000
2.68066317	210.48610000	1.12537000
2.68322317	205.99990000	1.12537000
2.68578317	210.48610000	1.12537000
2.68834317	205.99990000	1.08050800
2.69090317	210.48610000	1.08050800
2.69346317	210.48610000	1.08050800
2.69602317	210.48610000	1.03579800
2.69858317	210.48610000	1.03579800
2.70114317	210.48610000	1.03579800
2.70370317	210.48610000	1.03579800
2.70626317	210.48610000	0.94622640
2.70882317	214.97240000	0.99093600
2.71138317	205.99990000	0.94622640
2.71394317	205.99990000	0.90136410
2.71650317	205.99990000	0.94622640
2.71906317	205.99990000	0.94622640
2.72162317	205.99990000	0.90136410
2.72418317	205.99990000	0.90136410
2.72674317	205.99990000	0.94622640
2.72930317	205.99990000	0.90136410
2.73186317	205.99990000	0.85665460
2.73442317	201.52900000	0.85665460
2.73698317	201.52900000	0.90136410
2.73954317	201.52900000	0.85665460
2.74210317	205.99990000	0.90136410
2.74466317	201.52900000	0.85665460
2.74722317	201.52900000	0.85665460
2.74978317	197.04280000	0.85665460
2.75234317	197.04280000	0.85665460
2.75490317	197.04280000	0.85665460
2.75746317	192.55650000	0.90136410
2.76002317	197.04280000	0.85665460
2.76258317	192.55650000	0.85665460
2.76514317	192.55650000	0.85665460
2.76770317	192.55650000	0.85665460
2.77026317	188.08560000	0.85665460
2.77282317	188.08560000	0.90136410
2.77538317	183.59930000	0.85665460
2.77794317	183.59930000	0.85665460
2.78050317	179.11310000	0.85665460
2.78306317	179.11310000	0.85665460
2.78562317	174.62690000	0.85665460
2.78818317	174.62690000	0.85665460
2.79074317	174.62690000	0.85665460
2.79330317	174.62690000	0.85665460
2.79586317	170.15590000	0.90136410
2.79842317	165.66970000	0.90136410
2.80098317	165.66970000	0.90136410
2.80354317	161.18350000	0.85665460
2.80610317	165.66970000	0.85665460
2.80866317	161.18350000	0.85665460
2.81122317	156.71250000	0.94622640
2.81378317	156.71250000	0.90136410
2.81634317	156.71250000	0.94622640
2.81890317	152.22630000	0.94622640
2.82146317	147.74010000	0.94622640
2.82402317	147.74010000	0.94622640
2.82658317	143.25390000	0.99093600
2.82914317	143.25390000	0.99093600
2.83170317	138.78290000	0.99093600
2.83426317	138.78290000	0.99093600
2.83682317	138.78290000	1.03579800
2.83938317	129.81050000	1.03579800
2.84194317	129.81050000	1.03579800
2.84450317	125.33950000	1.08050800
2.84706317	125.33950000	1.08050800
2.84962317	116.36710000	1.08050800
2.85218317	120.85330000	1.08050800
2.85474317	107.40990000	1.08050800
2.85730317	116.36710000	1.12537000
2.85986316	111.89610000	1.12537000
2.86242316	111.89610000	1.12537000
2.86498316	107.40990000	1.12537000
2.86754316	102.92370000	1.12537000
2.87010316	98.43745000	1.12537000
2.87266316	98.43745000	1.12537000
2.87522316	93.96648000	1.17008000
2.87778316	93.96648000	1.17008000
2.88034316	84.99404000	1.21494200
2.88290316	84.99404000	1.21494200
2.88546316	80.52309000	1.21494200
2.88802316	80.52309000	1.21494200
2.89058316	76.03686000	1.21494200
2.89314316	71.55064000	1.30451400
2.89570316	71.55064000	1.25965100
2.89826316	67.07968000	1.30451400
2.90082316	62.59346000	1.34937600
2.90338316	58.10724000	1.34937600
2.90594316	58.10724000	1.39408600
2.90850316	58.10724000	1.39408600
2.91106316	53.62102000	1.43894800
2.91362316	49.15006000	1.43894800
2.91618316	44.66384000	1.52852000
2.91874316	40.17762000	1.52852000
2.92130316	35.70665000	1.57322900
2.92386316	35.70665000	1.52852000
2.92642316	31.22043000	1.57322900
2.92898316	26.73421000	1.57322900
2.93154316	26.73421000	1.61809100
2.93410316	22.26325000	1.61809100
2.93666316	17.79229000	1.70766300
2.93922316	17.79229000	1.70766300
2.94178316	13.30607000	1.70766300
2.94434316	13.30607000	1.75237300
2.94690316	13.30607000	1.79723500
2.94946316	-0.13733330	1.84194500
2.95202316	4.34888700	1.84194500
2.95458316	-0.13733330	1.84194500
2.95714316	-0.13733330	1.88680700
2.95970316	-4.62355400	1.88680700
2.96226316	-9.09451500	1.93151600
2.96482316	-18.06696000	1.97637900
2.96738316	-18.06696000	1.93151600
2.96994316	-18.06696000	1.97637900
2.97250316	-22.55318000	2.02108800
2.97506316	-27.02414000	2.02108800
2.97762316	-31.51036000	2.06595000
2.98018316	-31.51036000	2.11081300
2.98274316	-35.99658000	2.15552200
2.98530316	-35.99658000	2.15552200
2.98786316	-40.46754000	2.15552200
2.99042316	-44.95376000	2.20038500
2.99298316	-44.95376000	2.20038500
2.99554316	-49.43998000	2.24509400
2.99810316	-53.91095000	2.28995600
3.00066316	-58.39716000	2.28995600
3.00322316	-62.88339000	2.28995600
3.00578316	-58.39716000	2.33466600
3.00834316	-67.36961000	2.37952800
3.01090316	-71.84057000	2.37952800
3.01346316	-71.84057000	2.42423800
3.01602316	-76.32679000	2.46910000
3.01858316	-76.32679000	2.46910000
3.02114316	-80.81301000	2.51381000
3.02370316	-80.81301000	2.55867200
3.02626316	-85.28397000	2.55867200
3.02882316	-89.77020000	2.55867200
3.03138316	-89.77020000	2.60338100
3.03394316	-94.25641000	2.64824400
3.03650316	-94.25641000	2.64824400
3.03906316	-94.25641000	2.69295300
3.04162316	-98.72737000	2.69295300
3.04418316	-103.21360000	2.73781500
3.04674316	-103.21360000	2.78267800
3.04930316	-107.69980000	2.78267800
3.05186316	-112.18600000	2.82738700
3.05442316	-116.65700000	2.91695900
3.05698316	-116.65700000	2.87225000
3.05954316	-121.14320000	2.91695900
3.06210316	-125.62940000	2.91695900
3.06466316	-134.58660000	2.96182100
3.06722316	-130.10040000	3.00653100
3.06978316	-125.62940000	3.00653100
3.07234316	-134.58660000	3.05139300
3.07490316	-134.58660000	3.09610300
3.07746316	-134.58660000	3.09610300
3.08002316	-134.58660000	3.14096500
3.08258316	-139.07280000	3.18567500
3.08514316	-143.55910000	3.18567500
3.08770316	-143.55910000	3.23053700
3.09026316	-143.55910000	3.27524600
3.09282316	-152.51620000	3.23053700
3.09538316	-148.03000000	3.27524600
3.09794316	-148.03000000	3.32010900
3.10050316	-152.51620000	3.32010900
3.10306316	-152.51620000	3.32010900
3.10562316	-157.00250000	3.36481800
3.10818316	-161.47340000	3.36481800
3.11074316	-161.47340000	3.40968000
3.11330316	-161.47340000	3.40968000
3.11586316	-161.47340000	3.45439000
3.11842316	-165.95960000	3.45439000
3.12098316	-165.95960000	3.45439000
3.12354316	-165.95960000	3.45439000
3.12610316	-165.95960000	3.45439000
3.12866316	-170.44590000	3.54411500
3.13122316	-170.44590000	3.54411500
3.13378316	-170.44590000	3.58882400
3.13634316	-170.44590000	3.58882400
3.13890316	-170.44590000	3.63368600
3.14146316	-174.91680000	3.63368600
3.14402316	-174.91680000	3.63368600
3.14658316	-174.91680000	3.67839600
3.14914316	-179.40300000	3.67839600
3.15170316	-179.40300000	3.72325800
3.15426316	-183.88930000	3.72325800
3.15682316	-179.40300000	3.72325800
3.15938316	-188.37550000	3.76796800
3.16194316	-183.88930000	3.81283000
3.16450316	-179.40300000	3.81283000
3.16706316	-179.40300000	3.81283000
3.16962316	-183.88930000	3.85754000
3.17218316	-179.40300000	3.85754000
3.17474316	-188.37550000	3.90240200
3.17730316	-183.88930000	3.90240200
3.17986316	-183.88930000	3.94711100
3.18242316	-188.37550000	3.94711100
3.18498316	-183.88930000	3.94711100
3.18754316	-183.88930000	3.94711100
3.19010316	-183.88930000	3.99197400
3.19266316	-183.88930000	3.99197400
3.19522316	-183.88930000	3.99197400
3.19778316	-188.37550000	3.99197400
3.20034316	-188.37550000	3.99197400
3.20290316	-188.37550000	3.99197400
3.20546316	-188.37550000	3.99197400
3.20802316	-179.40300000	4.03668300
3.21058316	-188.37550000	4.03668300
3.21314316	-183.88930000	4.03668300
3.21570316	-183.88930000	4.08154500
3.21826316	-183.88930000	4.03668300
3.22082316	-183.88930000	4.08154500
3.22338316	-183.88930000	4.08154500
3.22594316	-183.88930000	4.08154500
3.22850316	-179.40300000	4.08154500
3.23106316	-179.40300000	4.08154500
3.23362316	-179.40300000	4.12625500
3.23618316	-179.40300000	4.12625500
3.23874316	-188.37550000	4.12625500
3.24130316	-179.40300000	4.17111700
3.24386316	-174.91680000	4.17111700
3.24642316	-174.91680000	4.17111700
3.24898316	-174.91680000	4.17111700
3.25154316	-174.91680000	4.17111700
3.25410316	-170.44590000	4.17111700
3.25666316	-170.44590000	4.21598000
3.25922316	-170.44590000	4.17111700
3.26178316	-165.95960000	4.17111700
3.26434316	-165.95960000	4.21598000
3.26690316	-165.95960000	4.17111700
3.26946316	-161.47340000	4.17111700
3.27202316	-165.95960000	4.17111700
3.27458316	-161.47340000	4.17111700
3.27714316	-161.47340000	4.17111700
3.27970316	-161.47340000	4.17111700
3.28226316	-157.00250000	4.17111700
3.28482316	-157.00250000	4.17111700
3.28738316	-157.00250000	4.17111700
3.28994316	-152.51620000	4.17111700
3.29250316	-143.55910000	4.12625500
3.29506316	-148.03000000	4.12625500
3.29762316	-148.03000000	4.17111700
3.30018316	-143.55910000	4.17111700
3.30274316	-139.07280000	4.17111700
3.30530316	-139.07280000	4.12625500
3.30786316	-134.58660000	4.17111700
3.31042316	-134.58660000	4.17111700
3.31298316	-130.10040000	4.17111700
3.31554316	-130.10040000	4.12625500
3.31810316	-116.65700000	4.08154500
3.32066316	-125.62940000	4.08154500
3.32322316	-121.14320000	4.08154500
3.32578316	-121.14320000	4.08154500
3.32834316	-116.65700000	4.08154500
3.33090316	-116.65700000	4.08154500
3.33346316	-112.18600000	4.08154500
3.33602316	-112.18600000	4.08154500
3.33858316	-107.69980000	4.03668300
3.34114316	-103.21360000	4.03668300
3.34370316	-103.21360000	4.03668300
3.34626316	-103.21360000	3.99197400
3.34882316	-103.21360000	3.99197400
3.35138316	-94.25641000	3.99197400
3.35394316	-89.77020000	3.99197400
3.35650316	-89.77020000	3.94711100
3.35906316	-85.28397000	3.94711100
3.36162316	-85.28397000	3.90240200
3.36418316	-80.81301000	3.90240200
3.36674316	-85.28397000	3.90240200
3.36930316	-80.81301000	3.85754000
3.37186316	-71.84057000	3.81283000
3.37442316	-71.84057000	3.81283000
3.37698316	-67.36961000	3.81283000
3.37954316	-62.88339000	3.76796800
3.38210316	-58.39716000	3.72325800
3.38466316	-62.88339000	3.72325800
3.38722316	-53.91095000	3.67839600
3.38978316	-53.91095000	3.67839600
3.39234316	-49.43998000	3.63368600
3.39490316	-49.43998000	3.63368600
3.39746316	-44.95376000	3.58882400
3.40002316	-40.46754000	3.58882400
3.40258316	-35.99658000	3.63368600
3.40514316	-35.99658000	3.58882400
3.40770316	-31.51036000	3.54411500
3.41026316	-27.02414000	3.54411500
3.41282316	-27.02414000	3.49925200
3.41538316	-18.06696000	3.49925200
3.41794316	-13.58074000	3.45439000
3.42050316	-18.06696000	3.45439000
3.42306316	-13.58074000	3.45439000
3.42562316	-9.09451500	3.40968000
3.42818316	-9.09451500	3.40968000
3.43074316	-4.62355400	3.36481800
3.43330316	-9.09451500	3.36481800
3.43586316	4.34888700	3.36481800
3.43842316	4.34888700	3.32010900
3.44098316	8.81984900	3.32010900
3.44354316	13.30607000	3.32010900
3.44610316	13.30607000	3.27524600
3.44866316	17.79229000	3.27524600
3.45122316	22.26325000	3.27524600
3.45378316	22.26325000	3.23053700
3.45634316	26.73421000	3.23053700
3.45890316	31.22043000	3.18567500
3.46146316	31.22043000	3.18567500
3.46402316	35.70665000	3.14096500
3.46658316	40.17762000	3.09610300
3.46914316	40.17762000	3.09610300
3.47170316	49.15006000	3.00653100
3.47426316	49.15006000	3.00653100
3.47682316	53.62102000	2.96182100
3.47938316	53.62102000	2.96182100
3.48194316	58.10724000	2.91695900
3.48450316	62.59346000	2.91695900
3.48706316	62.59346000	2.87225000
3.48962316	67.07968000	2.78267800
3.49218316	71.55064000	2.78267800
3.49474316	76.03686000	2.78267800
3.49730316	76.03686000	2.73781500
3.49986316	80.52309000	2.69295300
3.50242316	84.99404000	2.69295300
3.50498316	84.99404000	2.64824400
3.50754316	84.99404000	2.64824400
3.51010316	89.48026000	2.64824400
3.51266316	84.99404000	2.60338100
3.51522316	98.43745000	2.55867200
3.51778316	102.92370000	2.55867200
3.52034316	102.92370000	2.55867200
3.52290316	107.40990000	2.51381000
3.52546316	111.89610000	2.51381000
3.52802316	111.89610000	2.46910000
3.53058316	116.36710000	2.46910000
3.53314316	120.85330000	2.42423800
3.53570316	120.85330000	2.37952800
3.53826316	120.85330000	2.42423800
3.54082316	125.33950000	2.33466600
3.54338316	125.33950000	2.33466600
3.54594316	125.33950000	2.28995600
3.54850316	129.81050000	2.28995600
3.55106316	134.29670000	2.24509400
3.55362316	138.78290000	2.20038500
3.55618316	138.78290000	2.20038500
3.55874316	143.25390000	2.15552200
3.56130316	143.25390000	2.15552200
3.56386316	147.74010000	2.11081300
3.56642316	152.22630000	2.06595000
3.56898316	152.22630000	2.06595000
3.57154316	152.22630000	2.02108800
3.57410316	161.18350000	1.97637900
3.57666316	156.71250000	1.93151600
3.57922316	161.18350000	1.93151600
3.58178316	161.18350000	1.88680700
3.58434316	165.66970000	1.88680700
3.58690316	165.66970000	1.84194500
3.58946316	165.66970000	1.84194500
3.59202316	170.15590000	1.79723500
3.59458316	174.62690000	1.79723500
3.59714316	174.62690000	1.75237300
3.59970316	179.11310000	1.75237300
3.60226316	179.11310000	1.75237300
3.60482316	179.11310000	1.70766300
3.60738316	183.59930000	1.70766300
3.60994316	183.59930000	1.66280100
3.61250316	183.59930000	1.61809100
3.61506316	183.59930000	1.57322900
3.61762316	192.55650000	1.57322900
3.62018316	188.08560000	1.52852000
3.62274316	192.55650000	1.57322900
3.62530316	192.55650000	1.48365700
3.62786316	192.55650000	1.48365700
3.63042316	197.04280000	1.43894800
3.63298316	201.52900000	1.43894800
3.63554316	197.04280000	1.43894800
3.63810316	197.04280000	1.39408600
3.64066316	197.04280000	1.39408600
3.64322316	201.52900000	1.30451400
3.64578316	201.52900000	1.30451400
3.64834316	201.52900000	1.25965100
3.65090316	201.52900000	1.25965100
3.65346316	201.52900000	1.25965100
3.65602316	205.99990000	1.21494200
3.65858316	205.99990000	1.21494200
3.66114316	205.99990000	1.21494200
3.66370316	205.99990000	1.21494200
3.66626316	210.48610000	1.17008000
3.66882316	210.48610000	1.21494200
3.67138316	214.97240000	1.17008000
3.67394316	210.48610000	1.17008000
3.67650316	205.99990000	1.17008000
3.67906316	210.48610000	1.12537000
3.68162316	210.48610000	1.12537000
3.68418316	210.48610000	1.12537000
3.68674316	205.99990000	1.12537000
3.68930316	210.48610000	1.08050800
3.69186316	210.48610000	1.08050800
3.69442316	210.48610000	1.03579800
3.69698316	205.99990000	1.03579800
3.69954316	210.48610000	1.03579800
3.70210316	210.48610000	0.99093600
3.70466316	210.48610000	0.99093600
3.70722316	210.48610000	0.99093600
3.70978316	205.99990000	0.94622640
3.71234316	205.99990000	0.94622640
3.71490316	205.99990000	0.94622640
3.71746316	205.99990000	0.94622640
3.72002316	205.99990000	0.94622640
3.72258316	210.48610000	0.94622640
3.72514316	205.99990000	0.90136410
3.72770316	205.99990000	0.85665460
3.73026316	205.99990000	0.94622640
3.73282316	205.99990000	0.85665460
3.73538316	201.52900000	0.85665460
3.73794316	201.52900000	0.90136410
3.74050316	201.52900000	0.85665460
3.74306316	201.52900000	0.90136410
3.74562316	201.52900000	0.85665460
3.74818316	201.52900000	0.85665460
3.75074316	197.04280000	0.85665460
3.75330316	197.04280000	0.85665460
3.75586316	197.04280000	0.85665460
3.75842316	192.55650000	0.85665460
3.76098316	197.04280000	0.85665460
3.76354316	192.55650000	0.85665460
3.76610316	188.08560000	0.85665460
3.76866316	188.08560000	0.85665460
3.77122316	183.59930000	0.85665460
3.77378316	183.59930000	0.85665460
3.77634316	183.59930000	0.85665460
3.77890316	183.59930000	0.85665460
3.78146316	179.11310000	0.85665460
3.78402316	179.11310000	0.85665460
3.78658316	179.11310000	0.85665460
3.78914316	170.15590000	0.85665460
3.79170316	174.62690000	0.85665460
3.79426316	170.15590000	0.85665460
3.79682316	170.15590000	0.85665460
3.79938316	165.66970000	0.85665460
3.80194316	165.66970000	0.85665460
3.80450316	165.66970000	0.90136410
3.80706316	161.18350000	0.90136410
3.80962316	161.18350000	0.90136410
3.81218316	161.18350000	0.90136410
3.81474316	156.71250000	0.94622640
3.81730316	156.71250000	0.90136410
3.81986316	152.22630000	0.94622640
3.82242316	147.74010000	0.94622640
3.82498316	147.74010000	0.94622640
3.82754316	143.25390000	0.94622640
3.83010316	143.25390000	0.99093600
3.83266316	138.78290000	0.99093600
3.83522316	134.29670000	0.99093600
3.83778316	134.29670000	1.03579800
3.84034316	129.81050000	1.03579800
3.84290316	129.81050000	1.08050800
3.84546316	125.33950000	1.08050800
3.84802316	120.85330000	1.08050800
3.85058316	125.33950000	1.12537000
3.85314316	120.85330000	1.08050800
3.85570316	116.36710000	1.12537000
3.85826316	111.89610000	1.12537000
3.86082316	107.40990000	1.12537000
3.86338316	111.89610000	1.12537000
3.86594316	111.89610000	1.12537000
3.86850316	98.43745000	1.17008000
3.87106316	98.43745000	1.17008000
3.87362316	93.96648000	1.21494200
3.87618316	93.96648000	1.21494200
3.87874316	93.96648000	1.21494200
3.88130316	80.52309000	1.21494200
3.88386316	84.99404000	1.21494200
3.88642316	80.52309000	1.21494200
3.88898316	80.52309000	1.21494200
3.89154316	76.03686000	1.25965100
3.89410316	71.55064000	1.25965100
3.89666316	67.07968000	1.30451400
3.89922316	67.07968000	1.30451400
3.90178316	62.59346000	1.34937600
3.90434316	58.10724000	1.30451400
3.90690316	58.10724000	1.34937600
3.90946316	53.62102000	1.39408600
3.91202316	49.15006000	1.39408600
3.91458316	49.15006000	1.43894800
3.91714316	40.17762000	1.48365700
3.91970316	40.17762000	1.48365700
3.92226316	40.17762000	1.48365700
3.92482316	35.70665000	1.52852000
3.92738316	31.22043000	1.57322900
3.92994316	26.73421000	1.57322900
3.93250316	26.73421000	1.66280100
3.93506316	17.79229000	1.61809100
3.93762316	17.79229000	1.66280100
3.94018316	13.30607000	1.70766300
3.94274316	13.30607000	1.75237300
3.94530316	13.30607000	1.75237300
3.94786316	8.81984900	1.75237300
3.95042316	8.81984900	1.84194500
3.95298316	4.34888700	1.84194500
3.95554316	-0.13733330	1.84194500
3.95810316	-4.62355400	1.88680700
3.96066316	-4.62355400	1.93151600
3.96322316	-9.09451500	1.93151600
3.96578316	-13.58074000	1.97637900
3.96834316	-13.58074000	2.02108800
3.97090316	-22.55318000	2.02108800
3.97346316	-22.55318000	2.02108800
3.97602316	-27.02414000	2.02108800
3.97858316	-31.51036000	2.11081300
3.98114316	-31.51036000	2.11081300
3.98370316	-40.46754000	2.15552200
3.98626316	-35.99658000	2.15552200
3.98882316	-44.95376000	2.20038500
3.99138316	-44.95376000	2.20038500
3.99394316	-49.43998000	2.28995600
3.99650316	-53.91095000	2.28995600
3.99906316	-53.91095000	2.28995600
4.00162316	-58.39716000	2.28995600
4.00418316	-62.88339000	2.28995600
4.00674316	-62.88339000	2.33466600
4.00930316	-67.36961000	2.37952800
4.01186316	-71.84057000	2.37952800
4.01442316	-76.32679000	2.42423800
4.01698316	-71.84057000	2.46910000
4.01954316	-80.81301000	2.51381000
4.02210316	-80.81301000	2.51381000
4.02466316	-85.28397000	2.55867200
4.02722316	-85.28397000	2.55867200
4.02978316	-89.77020000	2.60338100
4.03234316	-94.25641000	2.60338100
4.03490316	-94.25641000	2.64824400
4.03746316	-94.25641000	2.64824400
4.04002316	-94.25641000	2.69295300
4.04258316	-98.72737000	2.69295300
4.04514316	-107.69980000	2.78267800
4.04770316	-107.69980000	2.78267800
4.05026316	-107.69980000	2.78267800
4.05282316	-116.65700000	2.87225000
4.05538316	-112.18600000	2.87225000
4.05794316	-116.65700000	2.91695900
4.06050316	-116.65700000	2.91695900
4.06306316	-121.14320000	2.96182100
4.06562316	-125.62940000	3.00653100
4.06818316	-125.62940000	3.00653100
4.07074316	-130.10040000	3.00653100
4.07330316	-134.58660000	3.05139300
4.07586316	-130.10040000	3.09610300
4.07842316	-139.07280000	3.14096500
4.08098316	-134.58660000	3.18567500
4.08354316	-143.55910000	3.18567500
4.08610316	-139.07280000	3.23053700
4.08866316	-143.55910000	3.23053700
4.09122316	-152.51620000	3.23053700
4.09378316	-152.51620000	3.27524600
4.09634316	-148.03000000	3.32010900
4.09890316	-148.03000000	3.32010900
4.10146316	-157.00250000	3.32010900
4.10402316	-157.00250000	3.36481800
4.10658316	-161.47340000	3.36481800
4.10914316	-157.00250000	3.40968000
4.11170316	-161.47340000	3.45439000
4.11426316	-161.47340000	3.40968000
4.11682316	-165.95960000	3.45439000
4.11938316	-165.95960000	3.49925200
4.12194316	-165.95960000	3.49925200
4.12450316	-165.95960000	3.49925200
4.12706316	-170.44590000	3.54411500
4.12962316	-170.44590000	3.54411500
4.13218316	-170.44590000	3.58882400
4.13474316	-174.91680000	3.58882400
4.13730316	-174.91680000	3.63368600
4.13986316	-174.91680000	3.63368600
4.14242316	-174.91680000	3.63368600
4.14498316	-174.91680000	3.63368600
4.14754316	-179.40300000	3.63368600
4.15010316	-179.40300000	3.67839600
4.15266316	-183.88930000	3.67839600
4.15522316	-179.40300000	3.72325800
4.15778316	-179.40300000	3.72325800
4.16034316	-179.40300000	3.72325800
4.16290316	-179.40300000	3.76796800
4.16546316	-183.88930000	3.76796800
4.16802316	-183.88930000	3.81283000
4.17058316	-192.84650000	3.81283000
4.17314316	-183.88930000	3.90240200
4.17570316	-188.37550000	3.90240200
4.17826316	-188.37550000	3.94711100
4.18082316	-183.88930000	3.94711100
4.18338316	-188.37550000	3.99197400
4.18594316	-183.88930000	3.99197400
4.18850316	-183.88930000	3.99197400
4.19106316	-183.88930000	3.99197400
4.19362316	-188.37550000	3.99197400
4.19618316	-188.37550000	3.99197400
4.19874316	-183.88930000	4.03668300
4.20130316	-183.88930000	4.03668300
4.20386316	-188.37550000	4.03668300
4.20642316	-183.88930000	4.03668300
4.20898316	-183.88930000	4.08154500
4.21154316	-188.37550000	4.03668300
4.21410316	-183.88930000	4.08154500
4.21666316	-183.88930000	4.08154500
4.21922316	-188.37550000	4.08154500
4.22178316	-179.40300000	4.08154500
4.22434316	-183.88930000	4.08154500
4.22690316	-183.88930000	4.08154500
4.22946316	-179.40300000	4.12625500
4.23202316	-179.40300000	4.08154500
4.23458316	-174.91680000	4.12625500
4.23714316	-179.40300000	4.12625500
4.23970316	-174.91680000	4.12625500
4.24226316	-174.91680000	4.17111700
4.24482316	-174.91680000	4.17111700
4.24738316	-174.91680000	4.17111700
4.24994316	-174.91680000	4.17111700
4.25250316	-174.91680000	4.17111700
4.25506316	-170.44590000	4.17111700
4.25762316	-170.44590000	4.17111700
4.26018316	-170.44590000	4.17111700
4.26274316	-165.95960000	4.21598000
4.26530316	-165.95960000	4.17111700
