TIME	Vs	Vc
1.26E-03	14.1999998	2.00E-01
1.26E-03	14.1999998	2.00E-01
1.26E-03	14.1999998	4.00E-01
1.26E-03	14.4000006	2.00E-01
1.26E-03	14.4000006	4.00E-01
1.26E-03	14.1999998	2.00E-01
1.26E-03	14.1999998	4.00E-01
1.26E-03	14.4000006	4.00E-01
1.26E-03	14.1999998	4.00E-01
1.27E-03	14.4000006	4.00E-01
1.27E-03	14.1999998	6.00E-01
1.27E-03	14.1999998	6.00E-01
1.27E-03	14.4000006	6.00E-01
1.27E-03	14.4000006	6.00E-01
1.27E-03	14.4000006	6.00E-01
1.27E-03	14.1999998	6.00E-01
1.27E-03	14.1999998	6.00E-01
1.27E-03	14.1999998	6.00E-01
1.27E-03	14.1999998	8.00E-01
1.28E-03	14.1999998	8.00E-01
1.28E-03	14.1999998	8.00E-01
1.28E-03	14.1999998	8.00E-01
1.28E-03	14.4000006	8.00E-01
1.28E-03	14.1999998	8.00E-01
1.28E-03	14.4000006	1
1.28E-03	14.4000006	1
1.28E-03	14.1999998	1
1.28E-03	14.4000006	1
1.28E-03	14.1999998	1
1.29E-03	14.1999998	1
1.29E-03	14.4000006	1.2
1.29E-03	14.1999998	1.2
1.29E-03	14.4000006	1.2
1.29E-03	14.1999998	1.2
1.29E-03	14.1999998	1.2
1.29E-03	14.4000006	1.2
1.29E-03	14.1999998	1.2
1.29E-03	14.1999998	1.2
1.29E-03	14.1999998	1.2
1.30E-03	14.1999998	1.4
1.30E-03	14.4000006	1.4
1.30E-03	14.1999998	1.4
1.30E-03	14.1999998	1.4
1.30E-03	14.4000006	1.4
1.30E-03	14.1999998	1.4
1.30E-03	14.1999998	1.4
1.30E-03	14.4000006	1.6
1.30E-03	14.1999998	1.6
1.30E-03	14.1999998	1.6
1.31E-03	14.4000006	1.6
1.31E-03	14.1999998	1.6
1.31E-03	14.1999998	1.6
1.31E-03	14.1999998	1.6
1.31E-03	14.4000006	1.6
1.31E-03	14.4000006	1.6
1.31E-03	14.1999998	1.6
1.31E-03	14.1999998	1.8000001
1.31E-03	14.1999998	1.8000001
1.31E-03	14.4000006	1.8000001
1.32E-03	14.1999998	1.8000001
1.32E-03	14.1999998	1.8000001
1.32E-03	14.1999998	1.8000001
1.32E-03	14.1999998	2
1.32E-03	14.1999998	2
1.32E-03	14.1999998	2
1.32E-03	14.4000006	2
1.32E-03	14.1999998	2
1.32E-03	14.1999998	2
1.32E-03	14.1999998	2
1.33E-03	14.4000006	2
1.33E-03	14.1999998	2.2
1.33E-03	14.1999998	2.2
1.33E-03	14.1999998	2.2
1.33E-03	14.1999998	2.2
1.33E-03	14.4000006	2.2
1.33E-03	14.1999998	2.2
1.33E-03	14.1999998	2.4000001
1.33E-03	14.4000006	2.2
1.33E-03	14.1999998	2.4000001
1.34E-03	14.1999998	2.4000001
1.34E-03	14.1999998	2.4000001
1.34E-03	14.4000006	2.4000001
1.34E-03	14.4000006	2.4000001
1.34E-03	14.1999998	2.4000001
1.34E-03	14.1999998	2.6000001
1.34E-03	14.1999998	2.6000001
1.34E-03	14.1999998	2.6000001
1.34E-03	14.1999998	2.6000001
1.34E-03	14.1999998	2.6000001
1.35E-03	14.1999998	2.6000001
1.35E-03	14.1999998	2.6000001
1.35E-03	14.1999998	2.6000001
1.35E-03	14.4000006	2.6000001
1.35E-03	14.1999998	2.6000001
1.35E-03	14.4000006	2.79999995
1.35E-03	14.1999998	2.6000001
1.35E-03	14.1999998	2.79999995
1.35E-03	14.4000006	2.79999995
1.35E-03	14.1999998	2.79999995
1.36E-03	14.4000006	3
1.36E-03	14.1999998	2.79999995
1.36E-03	14.4000006	2.79999995
1.36E-03	14.4000006	3
1.36E-03	14.4000006	3
1.36E-03	14.1999998	3
1.36E-03	14.1999998	3
1.36E-03	14.1999998	3
1.36E-03	14.1999998	3
1.36E-03	14.4000006	3
1.37E-03	14.1999998	3
1.37E-03	14.1999998	3.20000005
1.37E-03	14.4000006	3.20000005
1.37E-03	14.1999998	3.20000005
1.37E-03	14.1999998	3.20000005
1.37E-03	14.1999998	3.20000005
1.37E-03	14.4000006	3.20000005
1.37E-03	14.1999998	3.20000005
1.37E-03	14.1999998	3.20000005
1.37E-03	14.1999998	3.20000005
1.38E-03	14.1999998	3.20000005
1.38E-03	14.1999998	3.20000005
1.38E-03	14.1999998	3.4000001
1.38E-03	14.1999998	3.4000001
1.38E-03	14.1999998	3.4000001
1.38E-03	14.1999998	3.4000001
1.38E-03	14.4000006	3.4000001
1.38E-03	14.1999998	3.4000001
1.38E-03	14.1999998	3.60000014
1.38E-03	14.1999998	3.60000014
1.39E-03	14.1999998	3.60000014
1.39E-03	14.4000006	3.60000014
1.39E-03	14.4000006	3.60000014
1.39E-03	14.1999998	3.60000014
1.39E-03	14.1999998	3.60000014
1.39E-03	14.1999998	3.60000014
1.39E-03	14.1999998	3.60000014
1.39E-03	14.4000006	3.60000014
1.39E-03	14.1999998	3.60000014
1.39E-03	14.1999998	3.60000014
1.40E-03	14.1999998	3.79999995
1.40E-03	14.1999998	3.79999995
1.40E-03	14.1999998	3.79999995
1.40E-03	14.1999998	3.79999995
1.40E-03	14.1999998	3.79999995
1.40E-03	14.1999998	3.79999995
1.40E-03	14.1999998	3.79999995
1.40E-03	14.1999998	3.79999995
1.40E-03	14.1999998	3.79999995
1.40E-03	14.1999998	4
1.41E-03	14.1999998	4
1.41E-03	14.1999998	4
1.41E-03	14.1999998	4
1.41E-03	14.1999998	4
1.41E-03	14.4000006	4
1.41E-03	14.4000006	4
1.41E-03	14.1999998	4
1.41E-03	14.1999998	4
1.41E-03	14.1999998	4.20000029
1.41E-03	14.1999998	4.20000029
1.41E-03	14.1999998	4.20000029
1.42E-03	14.1999998	4
1.42E-03	14.1999998	4.20000029
1.42E-03	14.1999998	4.20000029
1.42E-03	14.1999998	4.20000029
1.42E-03	14.4000006	4.20000029
1.42E-03	14.1999998	4.4000001
1.42E-03	14.1999998	4.4000001
1.42E-03	14.1999998	4.20000029
1.42E-03	14.1999998	4.4000001
1.43E-03	14.1999998	4.4000001
1.43E-03	14.4000006	4.4000001
1.43E-03	14.1999998	4.4000001
1.43E-03	14.1999998	4.4000001
1.43E-03	14.1999998	4.5999999
1.43E-03	14.1999998	4.5999999
1.43E-03	14.1999998	4.5999999
1.43E-03	14.1999998	4.5999999
1.43E-03	14.1999998	4.5999999
1.43E-03	14.4000006	4.5999999
1.44E-03	14.1999998	4.5999999
1.44E-03	14.1999998	4.5999999
1.44E-03	14.1999998	4.5999999
1.44E-03	14.1999998	4.5999999
1.44E-03	14.1999998	4.5999999
1.44E-03	14.1999998	4.5999999
1.44E-03	14.1999998	4.80000019
1.44E-03	14.1999998	4.5999999
1.44E-03	14.1999998	4.5999999
1.44E-03	14.1999998	4.80000019
1.45E-03	14.1999998	4.80000019
1.45E-03	14.1999998	4.80000019
1.45E-03	14.1999998	4.80000019
1.45E-03	14.1999998	4.80000019
1.45E-03	14.4000006	4.80000019
1.45E-03	14.4000006	4.80000019
1.45E-03	14.4000006	4.80000019
1.45E-03	14.4000006	5
1.45E-03	14.1999998	4.80000019
1.45E-03	14.4000006	5
1.46E-03	14.1999998	5
1.46E-03	14.1999998	5
1.46E-03	14.4000006	5
1.46E-03	14.4000006	5
1.46E-03	14.1999998	5
1.46E-03	14.1999998	5
1.46E-03	14.4000006	5
1.46E-03	14.4000006	5
1.46E-03	14.1999998	5
1.46E-03	14.4000006	5
1.47E-03	14.1999998	5
1.47E-03	14.1999998	5
1.47E-03	14.4000006	5.20000029
1.47E-03	14.4000006	5
1.47E-03	14.1999998	5.20000029
1.47E-03	14.1999998	5.20000029
1.47E-03	14.4000006	5.4000001
1.47E-03	14.1999998	5.20000029
1.47E-03	14.4000006	5.20000029
1.47E-03	14.1999998	5.4000001
1.48E-03	14.4000006	5.4000001
1.48E-03	14.4000006	5.20000029
1.48E-03	14.4000006	5.4000001
1.48E-03	14.1999998	5.4000001
1.48E-03	14.1999998	5.4000001
1.48E-03	14.4000006	5.4000001
1.48E-03	14.4000006	5.4000001
1.48E-03	14.4000006	5.4000001
1.48E-03	14.1999998	5.4000001
1.48E-03	14.1999998	5.4000001
1.49E-03	14.1999998	5.5999999
1.49E-03	14.1999998	5.5999999
1.49E-03	14.1999998	5.5999999
1.49E-03	14.4000006	5.5999999
1.49E-03	14.1999998	5.5999999
1.49E-03	14.1999998	5.5999999
1.49E-03	14.4000006	5.5999999
1.49E-03	14.1999998	5.5999999
1.49E-03	14.1999998	5.5999999
1.49E-03	14.1999998	5.5999999
1.50E-03	14.4000006	5.5999999
1.50E-03	14.1999998	5.80000019
1.50E-03	14.4000006	5.80000019
1.50E-03	14.1999998	5.80000019
1.50E-03	14.4000006	5.80000019
1.50E-03	14.1999998	5.80000019
1.50E-03	14.4000006	5.80000019
1.50E-03	14.1999998	5.80000019
1.50E-03	14.1999998	5.80000019
1.50E-03	14.1999998	5.80000019
1.51E-03	14.1999998	5.80000019
1.51E-03	14.1999998	6
1.51E-03	14.1999998	5.80000019
1.51E-03	14.4000006	6
1.51E-03	14.1999998	6
1.51E-03	14.4000006	6
1.51E-03	14.1999998	6
1.51E-03	14.1999998	6
1.51E-03	14.1999998	6
1.51E-03	14.1999998	6
1.52E-03	14.1999998	6
1.52E-03	14.4000006	6
1.52E-03	14.4000006	6
1.52E-03	14.1999998	6
1.52E-03	14.1999998	6
1.52E-03	14.4000006	6
1.52E-03	14.4000006	6
1.52E-03	14.1999998	6.20000029
1.52E-03	14.4000006	6
1.52E-03	14.1999998	6.20000029
1.53E-03	14.1999998	6.20000029
1.53E-03	14.4000006	6.20000029
1.53E-03	14.1999998	6.20000029
1.53E-03	14.4000006	6.20000029
1.53E-03	14.1999998	6.20000029
1.53E-03	14.4000006	6.20000029
1.53E-03	14.4000006	6.4000001
1.53E-03	14.1999998	6.4000001
1.53E-03	14.4000006	6.4000001
1.53E-03	14.1999998	6.4000001
1.54E-03	14.4000006	6.4000001
1.54E-03	14.1999998	6.4000001
1.54E-03	14.1999998	6.4000001
1.54E-03	14.1999998	6.4000001
1.54E-03	14.1999998	6.4000001
1.54E-03	14.1999998	6.4000001
1.54E-03	14.1999998	6.4000001
1.54E-03	14.1999998	6.5999999
1.54E-03	14.4000006	6.5999999
1.54E-03	14.1999998	6.5999999
1.55E-03	14.1999998	6.5999999
1.55E-03	14.1999998	6.5999999
1.55E-03	14.4000006	6.5999999
1.55E-03	14.1999998	6.5999999
1.55E-03	14.4000006	6.5999999
1.55E-03	14.1999998	6.5999999
1.55E-03	14.1999998	6.5999999
1.55E-03	14.1999998	6.5999999
1.55E-03	14.4000006	6.5999999
1.55E-03	14.1999998	6.5999999
1.56E-03	14.1999998	6.5999999
1.56E-03	14.4000006	6.5999999
1.56E-03	14.4000006	6.5999999
1.56E-03	14.4000006	6.5999999
1.56E-03	14.4000006	6.5999999
1.56E-03	14.4000006	6.5999999
1.56E-03	14.4000006	6.5999999
1.56E-03	14.4000006	6.80000019
1.56E-03	14.4000006	6.80000019
1.56E-03	14.4000006	6.80000019
1.57E-03	14.1999998	6.80000019
1.57E-03	14.4000006	6.80000019
1.57E-03	14.4000006	6.80000019
1.57E-03	14.4000006	6.80000019
1.57E-03	14.4000006	6.80000019
1.57E-03	14.4000006	6.80000019
1.57E-03	14.4000006	6.80000019
1.57E-03	14.4000006	6.80000019
1.57E-03	14.1999998	7
1.57E-03	14.4000006	7
1.58E-03	14.4000006	7
1.58E-03	14.4000006	7
1.58E-03	14.4000006	7
1.58E-03	14.1999998	7
1.58E-03	14.4000006	7
1.58E-03	14.4000006	7
1.58E-03	14.4000006	7
1.58E-03	14.4000006	7
1.58E-03	14.4000006	7
1.58E-03	14.4000006	7
1.59E-03	14.4000006	7
1.59E-03	14.4000006	7
1.59E-03	14.4000006	7
1.59E-03	14.4000006	7
1.59E-03	14.1999998	7.20000029
1.59E-03	14.1999998	7.20000029
1.59E-03	14.4000006	7.20000029
1.59E-03	14.4000006	7.20000029
1.59E-03	14.1999998	7.20000029
1.59E-03	14.4000006	7.20000029
1.60E-03	13.4000006	7.20000029
1.60E-03	-5	7.20000029
1.60E-03	-13.6000004	7
1.60E-03	-13.4000006	7
1.60E-03	-13.6000004	7
1.60E-03	-13.4000006	7
1.60E-03	-13.4000006	7
1.60E-03	-13.6000004	7
1.60E-03	-13.4000006	6.80000019
1.60E-03	-13.6000004	6.80000019
1.61E-03	-13.6000004	6.80000019
1.61E-03	-13.6000004	6.80000019
1.61E-03	-13.6000004	6.80000019
1.61E-03	-13.6000004	6.5999999
1.61E-03	-13.6000004	6.5999999
1.61E-03	-13.6000004	6.5999999
1.61E-03	-13.6000004	6.5999999
1.61E-03	-13.6000004	6.5999999
1.61E-03	-13.6000004	6.4000001
1.61E-03	-13.6000004	6.4000001
1.62E-03	-13.4000006	6.4000001
1.62E-03	-13.6000004	6.4000001
1.62E-03	-13.6000004	6.20000029
1.62E-03	-13.6000004	6.20000029
1.62E-03	-13.6000004	6.20000029
1.62E-03	-13.6000004	6.20000029
1.62E-03	-13.6000004	6.20000029
1.62E-03	-13.6000004	6
1.62E-03	-13.6000004	6
1.62E-03	-13.6000004	6
1.63E-03	-13.6000004	6
1.63E-03	-13.4000006	6
1.63E-03	-13.6000004	5.80000019
1.63E-03	-13.6000004	5.80000019
1.63E-03	-13.6000004	5.80000019
1.63E-03	-13.6000004	5.5999999
1.63E-03	-13.6000004	5.5999999
1.63E-03	-13.6000004	5.5999999
1.63E-03	-13.6000004	5.5999999
1.63E-03	-13.6000004	5.5999999
1.64E-03	-13.6000004	5.5999999
1.64E-03	-13.6000004	5.4000001
1.64E-03	-13.6000004	5.5999999
1.64E-03	-13.6000004	5.4000001
1.64E-03	-13.6000004	5.4000001
1.64E-03	-13.6000004	5.4000001
1.64E-03	-13.6000004	5.20000029
1.64E-03	-13.6000004	5.20000029
1.64E-03	-13.6000004	5.20000029
1.64E-03	-13.6000004	5.20000029
1.65E-03	-13.6000004	5.20000029
1.65E-03	-13.6000004	5
1.65E-03	-13.6000004	5
1.65E-03	-13.6000004	5
1.65E-03	-13.6000004	5
1.65E-03	-13.6000004	5
1.65E-03	-13.6000004	5
1.65E-03	-13.6000004	5
1.65E-03	-13.6000004	4.80000019
1.65E-03	-13.6000004	4.80000019
1.66E-03	-13.6000004	4.80000019
1.66E-03	-13.6000004	4.80000019
1.66E-03	-13.6000004	4.5999999
1.66E-03	-13.6000004	4.5999999
1.66E-03	-13.6000004	4.5999999
1.66E-03	-13.6000004	4.5999999
1.66E-03	-13.6000004	4.5999999
1.66E-03	-13.6000004	4.5999999
1.66E-03	-13.6000004	4.4000001
1.66E-03	-13.6000004	4.4000001
1.67E-03	-13.6000004	4.4000001
1.67E-03	-13.6000004	4.4000001
1.67E-03	-13.6000004	4.4000001
1.67E-03	-13.6000004	4.20000029
1.67E-03	-13.6000004	4.20000029
1.67E-03	-13.6000004	4.20000029
1.67E-03	-13.6000004	4.20000029
1.67E-03	-13.4000006	4.20000029
1.67E-03	-13.6000004	4
1.67E-03	-13.6000004	4
1.67E-03	-13.6000004	4
1.68E-03	-13.6000004	4
1.68E-03	-13.6000004	4
1.68E-03	-13.6000004	4
1.68E-03	-13.6000004	3.79999995
1.68E-03	-13.6000004	3.79999995
1.68E-03	-13.4000006	3.79999995
1.68E-03	-13.6000004	3.79999995
1.68E-03	-13.6000004	3.60000014
1.68E-03	-13.6000004	3.60000014
1.69E-03	-13.6000004	3.60000014
1.69E-03	-13.6000004	3.60000014
1.69E-03	-13.6000004	3.60000014
1.69E-03	-13.6000004	3.60000014
1.69E-03	-13.6000004	3.4000001
1.69E-03	-13.6000004	3.4000001
1.69E-03	-13.6000004	3.4000001
1.69E-03	-13.6000004	3.4000001
1.69E-03	-13.6000004	3.20000005
1.69E-03	-13.6000004	3.20000005
1.70E-03	-13.6000004	3.20000005
1.70E-03	-13.6000004	3.20000005
1.70E-03	-13.6000004	3.20000005
1.70E-03	-13.6000004	3.20000005
1.70E-03	-13.6000004	3
1.70E-03	-13.6000004	3
1.70E-03	-13.6000004	3
1.70E-03	-13.6000004	3
1.70E-03	-13.6000004	3
1.70E-03	-13.6000004	3
1.70E-03	-13.6000004	3
1.71E-03	-13.6000004	2.79999995
1.71E-03	-13.6000004	3
1.71E-03	-13.6000004	2.79999995
1.71E-03	-13.6000004	2.79999995
1.71E-03	-13.6000004	2.79999995
1.71E-03	-13.6000004	2.6000001
1.71E-03	-13.6000004	2.6000001
1.71E-03	-13.6000004	2.6000001
1.71E-03	-13.6000004	2.6000001
1.72E-03	-13.6000004	2.6000001
1.72E-03	-13.6000004	2.6000001
1.72E-03	-13.6000004	2.4000001
1.72E-03	-13.6000004	2.6000001
1.72E-03	-13.6000004	2.4000001
1.72E-03	-13.6000004	2.4000001
1.72E-03	-13.6000004	2.4000001
1.72E-03	-13.6000004	2.4000001
1.72E-03	-13.6000004	2.4000001
1.72E-03	-13.6000004	2.2
1.73E-03	-13.6000004	2.2
1.73E-03	-13.6000004	2.2
1.73E-03	-13.6000004	2.2
1.73E-03	-13.6000004	2
1.73E-03	-13.6000004	2.2
1.73E-03	-13.6000004	2
1.73E-03	-13.6000004	2
1.73E-03	-13.6000004	2
1.73E-03	-13.6000004	2
1.73E-03	-13.6000004	2
1.74E-03	-13.6000004	1.8000001
1.74E-03	-13.6000004	1.8000001
1.74E-03	-13.6000004	1.8000001
1.74E-03	-13.6000004	1.8000001
1.74E-03	-13.6000004	1.8000001
1.74E-03	-13.6000004	1.8000001
1.74E-03	-13.6000004	1.6
1.74E-03	-13.6000004	1.6
1.74E-03	-13.6000004	1.6
1.74E-03	-13.6000004	1.6
1.75E-03	-13.6000004	1.6
1.75E-03	-13.6000004	1.6
1.75E-03	-13.6000004	1.4
1.75E-03	-13.6000004	1.4
1.75E-03	-13.6000004	1.4
1.75E-03	-13.6000004	1.4
1.75E-03	-13.6000004	1.4
1.75E-03	-13.6000004	1.4
1.75E-03	-13.6000004	1.4
1.75E-03	-13.6000004	1.2
1.76E-03	-13.6000004	1.2
1.76E-03	-13.6000004	1.2
1.76E-03	-13.6000004	1.2
1.76E-03	-13.6000004	1.2
1.76E-03	-13.6000004	1.2
1.76E-03	-13.6000004	1.2
1.76E-03	-13.6000004	1.2
1.76E-03	-13.6000004	1
1.76E-03	-13.6000004	1
1.76E-03	-13.6000004	1
1.77E-03	-13.6000004	1
1.77E-03	-13.6000004	8.00E-01
1.77E-03	-13.6000004	1
1.77E-03	-13.6000004	1
1.77E-03	-13.6000004	8.00E-01
1.77E-03	-13.6000004	8.00E-01
1.77E-03	-13.6000004	8.00E-01
1.77E-03	-13.6000004	8.00E-01
1.77E-03	-13.6000004	8.00E-01
1.77E-03	-13.6000004	6.00E-01
1.78E-03	-13.6000004	6.00E-01
1.78E-03	-13.6000004	6.00E-01
1.78E-03	-13.6000004	6.00E-01
1.78E-03	-13.6000004	6.00E-01
1.78E-03	-13.6000004	6.00E-01
1.78E-03	-13.6000004	6.00E-01
1.78E-03	-13.6000004	6.00E-01
1.78E-03	-13.6000004	6.00E-01
1.78E-03	-13.6000004	4.00E-01
1.78E-03	-13.6000004	6.00E-01
1.79E-03	-13.6000004	4.00E-01
1.79E-03	-13.6000004	2.00E-01
1.79E-03	-13.6000004	4.00E-01
1.79E-03	-13.6000004	4.00E-01
1.79E-03	-13.6000004	2.00E-01
1.79E-03	-13.6000004	2.00E-01
1.79E-03	-13.6000004	2.00E-01
1.79E-03	-13.6000004	2.00E-01
1.79E-03	-13.6000004	2.00E-01
1.79E-03	-13.6000004	2.00E-01
1.80E-03	-13.6000004	0
1.80E-03	-13.6000004	0
1.80E-03	-13.6000004	0
1.80E-03	-13.6000004	0
1.80E-03	-13.6000004	0
1.80E-03	-13.6000004	0
1.80E-03	-13.6000004	-2.00E-01
1.80E-03	-13.6000004	-2.00E-01
1.80E-03	-13.6000004	-2.00E-01
1.80E-03	-13.6000004	-2.00E-01
1.81E-03	-13.6000004	-2.00E-01
1.81E-03	-13.6000004	-2.00E-01
1.81E-03	-13.6000004	-2.00E-01
1.81E-03	-13.6000004	-4.00E-01
1.81E-03	-13.6000004	-2.00E-01
1.81E-03	-13.6000004	-4.00E-01
1.81E-03	-13.6000004	-4.00E-01
1.81E-03	-13.6000004	-4.00E-01
1.81E-03	-13.6000004	-4.00E-01
1.81E-03	-13.6000004	-4.00E-01
1.82E-03	-13.6000004	-6.00E-01
1.82E-03	-13.6000004	-4.00E-01
1.82E-03	-13.6000004	-4.00E-01
1.82E-03	-13.6000004	-6.00E-01
1.82E-03	-13.6000004	-6.00E-01
1.82E-03	-13.6000004	-6.00E-01
1.82E-03	-13.6000004	-6.00E-01
1.82E-03	-13.6000004	-8.00E-01
1.82E-03	-13.6000004	-8.00E-01
1.82E-03	-13.6000004	-8.00E-01
1.83E-03	-13.6000004	-8.00E-01
1.83E-03	-13.6000004	-8.00E-01
1.83E-03	-13.6000004	-8.00E-01
1.83E-03	-13.6000004	-8.00E-01
1.83E-03	-13.6000004	-8.00E-01
1.83E-03	-13.6000004	-1
1.83E-03	-13.6000004	-1
1.83E-03	-13.6000004	-1
1.83E-03	-13.6000004	-1
1.83E-03	-13.6000004	-1
1.84E-03	-13.6000004	-1
1.84E-03	-13.6000004	-1
1.84E-03	-13.6000004	-1
1.84E-03	-13.6000004	-1
1.84E-03	-13.6000004	-1.2
1.84E-03	-13.6000004	-1.2
1.84E-03	-13.6000004	-1.2
1.84E-03	-13.6000004	-1.2
1.84E-03	-13.6000004	-1.2
1.84E-03	-13.6000004	-1.4
1.85E-03	-13.6000004	-1.4
1.85E-03	-13.6000004	-1.4
1.85E-03	-13.6000004	-1.4
1.85E-03	-13.6000004	-1.4
1.85E-03	-13.6000004	-1.4
1.85E-03	-13.6000004	-1.4
1.85E-03	-13.6000004	-1.6
1.85E-03	-13.6000004	-1.4
1.85E-03	-13.6000004	-1.4
1.85E-03	-13.6000004	-1.4
1.86E-03	-13.6000004	-1.4
1.86E-03	-13.6000004	-1.4
1.86E-03	-13.6000004	-1.6
1.86E-03	-13.6000004	-1.6
1.86E-03	-13.6000004	-1.6
1.86E-03	-13.6000004	-1.8000001
1.86E-03	-13.6000004	-1.8000001
1.86E-03	-13.6000004	-1.8000001
1.86E-03	-13.6000004	-1.8000001
1.86E-03	-13.6000004	-1.8000001
1.87E-03	-13.6000004	-1.8000001
1.87E-03	-13.6000004	-1.8000001
1.87E-03	-13.6000004	-1.8000001
1.87E-03	-13.6000004	-1.8000001
1.87E-03	-13.6000004	-2
1.87E-03	-13.6000004	-1.8000001
1.87E-03	-13.6000004	-2
1.87E-03	-13.6000004	-2
1.87E-03	-13.6000004	-2
1.87E-03	-13.6000004	-2
1.88E-03	-13.6000004	-2
1.88E-03	-13.6000004	-2
1.88E-03	-13.6000004	-2
1.88E-03	-13.6000004	-2
1.88E-03	-13.6000004	-2
1.88E-03	-13.6000004	-2
1.88E-03	-13.6000004	-2.2
1.88E-03	-13.6000004	-2.2
1.88E-03	-13.6000004	-2.2
1.88E-03	-13.6000004	-2.4000001
1.89E-03	-13.6000004	-2.4000001
1.89E-03	-13.6000004	-2.4000001
1.89E-03	-13.6000004	-2.4000001
1.89E-03	-13.6000004	-2.4000001
1.89E-03	-13.6000004	-2.2
1.89E-03	-13.6000004	-2.4000001
1.89E-03	-13.6000004	-2.4000001
1.89E-03	-13.6000004	-2.4000001
1.89E-03	-13.6000004	-2.4000001
1.89E-03	-13.6000004	-2.4000001
1.90E-03	-13.6000004	-2.4000001
1.90E-03	-13.6000004	-2.4000001
1.90E-03	-13.6000004	-2.6000001
1.90E-03	-13.6000004	-2.6000001
1.90E-03	-13.6000004	-2.6000001
1.90E-03	-13.6000004	-2.4000001
1.90E-03	-13.6000004	-2.6000001
1.90E-03	-13.6000004	-2.6000001
1.90E-03	-13.6000004	-2.79999995
1.90E-03	-13.6000004	-2.6000001
1.91E-03	-13.6000004	-2.6000001
1.91E-03	-13.6000004	-2.79999995
1.91E-03	-13.6000004	-2.79999995
1.91E-03	-13.6000004	-2.79999995
1.91E-03	-13.6000004	-2.79999995
1.91E-03	-13.6000004	-2.79999995
1.91E-03	-13.6000004	-2.79999995
1.91E-03	-13.6000004	-2.79999995
1.91E-03	-13.6000004	-3
1.91E-03	-13.6000004	-2.79999995
1.92E-03	-13.6000004	-3
1.92E-03	-13.6000004	-3
1.92E-03	-13.6000004	-3
1.92E-03	-13.6000004	-3
1.92E-03	-13.6000004	-3
1.92E-03	-13.6000004	-3
1.92E-03	-13.6000004	-3
1.92E-03	-13.6000004	-3.20000005
1.92E-03	-13.6000004	-3.20000005
1.92E-03	-13.6000004	-3.20000005
1.93E-03	-13.6000004	-3.20000005
1.93E-03	-13.6000004	-3.20000005
1.93E-03	-13.6000004	-3.20000005
1.93E-03	-13.6000004	-3.20000005
1.93E-03	-13.6000004	-3.20000005
1.93E-03	-13.6000004	-3.4000001
1.93E-03	-13.6000004	-3.20000005
1.93E-03	-13.6000004	-3.4000001
1.93E-03	-13.6000004	-3.4000001
1.93E-03	-13.6000004	-3.4000001
1.93E-03	-13.6000004	-3.4000001
1.94E-03	-13.6000004	-3.4000001
1.94E-03	-13.6000004	-3.4000001
1.94E-03	-13.6000004	-3.4000001
1.94E-03	-13.6000004	-3.4000001
1.94E-03	-13.6000004	-3.4000001
1.94E-03	-13.6000004	-3.60000014
1.94E-03	-13.6000004	-3.4000001
1.94E-03	-13.6000004	-3.60000014
1.94E-03	-13.6000004	-3.60000014
1.95E-03	-13.6000004	-3.60000014
1.95E-03	-13.6000004	-3.60000014
1.95E-03	-13.6000004	-3.60000014
1.95E-03	-13.6000004	-3.60000014
1.95E-03	-13.6000004	-3.60000014
1.95E-03	-13.6000004	-3.60000014
1.95E-03	-13.6000004	-3.79999995
1.95E-03	-13.6000004	-3.60000014
1.95E-03	-13.6000004	-3.79999995
1.95E-03	-13.6000004	-3.79999995
1.96E-03	-13.6000004	-3.79999995
1.96E-03	-13.6000004	-3.79999995
1.96E-03	-13.6000004	-3.79999995
1.96E-03	-13.6000004	-3.79999995
1.96E-03	-13.6000004	-3.79999995
1.96E-03	-13.6000004	-3.79999995
1.96E-03	-13.6000004	-3.79999995
1.96E-03	-13.6000004	-4
1.96E-03	-13.6000004	-4
1.96E-03	-13.6000004	-4
1.97E-03	-13.6000004	-3.79999995
1.97E-03	-13.6000004	-4
1.97E-03	-13.6000004	-4
1.97E-03	-13.6000004	-4
1.97E-03	-13.6000004	-4
1.97E-03	-13.6000004	-4
1.97E-03	-13.6000004	-4.20000029
1.97E-03	-13.6000004	-4.20000029
1.97E-03	-13.6000004	-4.20000029
1.97E-03	-13.6000004	-4.20000029
1.97E-03	-13.6000004	-4.20000029
1.98E-03	-13.6000004	-4.20000029
1.98E-03	-13.6000004	-4.20000029
1.98E-03	-13.6000004	-4.20000029
1.98E-03	-13.6000004	-4.4000001
1.98E-03	-13.6000004	-4.4000001
1.98E-03	-13.6000004	-4.4000001
1.98E-03	-13.6000004	-4.4000001
1.98E-03	-13.6000004	-4.4000001
1.98E-03	-13.6000004	-4.4000001
1.99E-03	-13.6000004	-4.4000001
1.99E-03	-13.6000004	-4.4000001
1.99E-03	-13.6000004	-4.4000001
1.99E-03	-13.6000004	-4.4000001
1.99E-03	-13.6000004	-4.4000001
1.99E-03	-13.6000004	-4.5999999
1.99E-03	-13.6000004	-4.4000001
1.99E-03	-13.6000004	-4.4000001
1.99E-03	-13.6000004	-4.5999999
1.99E-03	-13.6000004	-4.5999999
2.00E-03	-13.6000004	-4.5999999
2.00E-03	-13.6000004	-4.5999999
2.00E-03	-13.6000004	-4.5999999
2.00E-03	-13.6000004	-4.5999999
2.00E-03	-13.6000004	-4.5999999
