TIME	Va
3.82E-03	2.00E-01
3.83E-03	2.00E-01
3.83E-03	6.00E-01
3.84E-03	8.00E-01
3.84E-03	1.2
3.84E-03	1.4
3.85E-03	2.2
3.85E-03	2.79999995
3.86E-03	4.20000029
3.86E-03	6.5999999
3.86E-03	14.4000006
3.87E-03	14.6000004
3.87E-03	14.4000006
3.88E-03	14.4000006
3.88E-03	14.4000006
3.88E-03	14.4000006
3.89E-03	14.6000004
3.89E-03	14.6000004
3.90E-03	14.6000004
3.90E-03	14.4000006
3.90E-03	14.6000004
3.91E-03	14.6000004
3.91E-03	14.6000004
3.92E-03	14.6000004
3.92E-03	14.4000006
3.92E-03	14.4000006
3.93E-03	14.4000006
3.93E-03	14.6000004
3.94E-03	14.4000006
3.94E-03	14.6000004
3.94E-03	14.6000004
3.95E-03	14.6000004
3.95E-03	14.6000004
3.96E-03	14.6000004
3.96E-03	14.6000004
3.96E-03	14.6000004
3.97E-03	14.4000006
3.97E-03	14.6000004
3.98E-03	14.4000006
3.98E-03	14.6000004
3.98E-03	14.6000004
3.99E-03	14.6000004
3.99E-03	14.4000006
4.00E-03	14.6000004
4.00E-03	14.4000006
4.00E-03	14.6000004
4.01E-03	14.4000006
4.01E-03	14.6000004
4.02E-03	14.6000004
4.02E-03	14.6000004
4.02E-03	14.6000004
4.03E-03	14.6000004
4.03E-03	14.6000004
4.04E-03	14.6000004
4.04E-03	14.4000006
4.04E-03	14.6000004
4.05E-03	14.6000004
4.05E-03	14.6000004
4.06E-03	14.6000004
4.06E-03	14.6000004
4.06E-03	14.6000004
4.07E-03	14.4000006
4.07E-03	14.4000006
4.08E-03	14.6000004
4.08E-03	14.6000004
4.08E-03	14.6000004
4.09E-03	14.6000004
4.09E-03	14.6000004
4.10E-03	14.6000004
4.10E-03	14.6000004
4.10E-03	14.6000004
4.11E-03	14.6000004
4.11E-03	14.6000004
4.12E-03	14.6000004
4.12E-03	14.6000004
4.12E-03	14.6000004
4.13E-03	14.6000004
4.13E-03	14.6000004
4.14E-03	14.6000004
4.14E-03	14.6000004
4.14E-03	14.6000004
4.15E-03	14.6000004
4.15E-03	14.6000004
4.16E-03	14.6000004
4.16E-03	14.6000004
4.16E-03	14.6000004
4.17E-03	14.6000004
4.17E-03	14.6000004
4.18E-03	14.6000004
4.18E-03	14.6000004
4.18E-03	14.6000004
4.19E-03	14.6000004
4.19E-03	14.6000004
4.20E-03	14.6000004
4.20E-03	14.6000004
4.20E-03	14.6000004
4.21E-03	14.6000004
4.21E-03	14.6000004
4.22E-03	14.6000004
4.22E-03	14.6000004
4.22E-03	14.6000004
4.23E-03	14.6000004
4.23E-03	14.6000004
4.24E-03	14.6000004
4.24E-03	14.6000004
4.24E-03	14.6000004
4.25E-03	14.6000004
4.25E-03	14.6000004
4.26E-03	14.6000004
4.26E-03	14.6000004
4.26E-03	14.6000004
4.27E-03	14.6000004
4.27E-03	14.6000004
4.28E-03	14.6000004
4.28E-03	14.6000004
4.28E-03	14.6000004
4.29E-03	14.6000004
4.29E-03	14.6000004
4.30E-03	14.6000004
4.30E-03	14.6000004
4.30E-03	14.6000004
4.31E-03	14.6000004
4.31E-03	14.6000004
4.32E-03	14.6000004
4.32E-03	14.6000004
4.32E-03	14.6000004
4.33E-03	14.6000004
4.33E-03	14.6000004
4.34E-03	14.6000004
4.34E-03	14.6000004
4.34E-03	14.6000004
4.35E-03	14.6000004
4.35E-03	14.6000004
4.36E-03	14.6000004
4.36E-03	14.6000004
4.36E-03	14.6000004
4.37E-03	14.6000004
4.37E-03	14.6000004
4.38E-03	14.6000004
4.38E-03	14.6000004
4.38E-03	14.6000004
4.39E-03	14.6000004
4.39E-03	14.6000004
4.40E-03	14.6000004
4.40E-03	14.6000004
4.40E-03	14.6000004
4.41E-03	14.6000004
4.41E-03	14.6000004
4.42E-03	14.6000004
4.42E-03	14.6000004
4.42E-03	14.6000004
4.43E-03	14.6000004
4.43E-03	14.6000004
4.44E-03	14.6000004
4.44E-03	14.6000004
4.44E-03	14.6000004
4.45E-03	14.6000004
4.45E-03	14.6000004
4.46E-03	14.6000004
4.46E-03	14.6000004
4.46E-03	14.6000004
4.47E-03	14.6000004
4.47E-03	14.6000004
4.48E-03	14.6000004
4.48E-03	14.6000004
4.48E-03	14.6000004
4.49E-03	14.6000004
4.49E-03	14.6000004
4.50E-03	14.6000004
4.50E-03	14.6000004
4.50E-03	14.6000004
4.51E-03	14.6000004
4.51E-03	14.6000004
4.52E-03	14.6000004
4.52E-03	14.6000004
4.52E-03	14.6000004
4.53E-03	14.6000004
4.53E-03	14.6000004
4.54E-03	14.6000004
4.54E-03	14.6000004
4.54E-03	14.6000004
4.55E-03	14.6000004
4.55E-03	14.6000004
4.56E-03	14.6000004
4.56E-03	14.6000004
4.56E-03	14.6000004
4.57E-03	14.6000004
4.57E-03	14.6000004
4.58E-03	14.6000004
4.58E-03	14.6000004
4.58E-03	14.6000004
4.59E-03	14.6000004
4.59E-03	14.6000004
4.60E-03	14.6000004
4.60E-03	14.6000004
4.60E-03	14.6000004
4.61E-03	14.6000004
4.61E-03	14.6000004
4.62E-03	14.6000004
4.62E-03	14.6000004
4.62E-03	14.6000004
4.63E-03	14.6000004
4.63E-03	14.6000004
4.64E-03	14.6000004
4.64E-03	14.6000004
4.64E-03	14.8000002
4.65E-03	14.6000004
4.65E-03	14.6000004
4.66E-03	14.6000004
4.66E-03	14.6000004
4.66E-03	14.6000004
4.67E-03	14.6000004
4.67E-03	14.6000004
4.68E-03	14.6000004
4.68E-03	14.8000002
4.68E-03	14.6000004
4.69E-03	14.6000004
4.69E-03	14.6000004
4.70E-03	14.6000004
4.70E-03	14.6000004
4.70E-03	14.6000004
4.71E-03	14.8000002
4.71E-03	14.6000004
4.72E-03	14.8000002
4.72E-03	14.8000002
4.72E-03	14.6000004
4.73E-03	14.8000002
4.73E-03	14.6000004
4.74E-03	14.6000004
4.74E-03	14.6000004
4.74E-03	14.6000004
4.75E-03	14.8000002
4.75E-03	14.8000002
4.76E-03	14.6000004
4.76E-03	14.8000002
4.76E-03	14.6000004
4.77E-03	14.8000002
4.77E-03	14.6000004
4.78E-03	14.8000002
4.78E-03	14.8000002
4.78E-03	14.8000002
4.79E-03	14.6000004
4.79E-03	14.8000002
4.80E-03	14.8000002
4.80E-03	14.8000002
4.80E-03	14.6000004
4.81E-03	14.8000002
4.81E-03	14.8000002
4.82E-03	14.6000004
4.82E-03	14.8000002
4.82E-03	14.6000004
4.83E-03	14.6000004
4.83E-03	14.8000002
4.84E-03	14.8000002
4.84E-03	14.8000002
4.84E-03	14.8000002
4.85E-03	14.8000002
4.85E-03	14.8000002
4.86E-03	14.8000002
4.86E-03	14.6000004
4.86E-03	14.8000002
4.87E-03	14.8000002
4.87E-03	14.6000004
4.88E-03	14.6000004
4.88E-03	14.1999998
4.88E-03	13.6000004
4.89E-03	13.6000004
4.89E-03	13.1999998
4.90E-03	11
4.90E-03	10.1999998
4.90E-03	11.6000004
4.91E-03	8.800000191
4.91E-03	8.199999809
4.92E-03	2.00E-01
4.92E-03	4.00E-01
4.92E-03	2.00E-01
4.93E-03	2.00E-01
4.93E-03	2.00E-01
4.94E-03	2.00E-01
4.94E-03	2.00E-01
4.94E-03	2.00E-01
4.95E-03	2.00E-01
4.95E-03	4.00E-01
4.96E-03	2.00E-01
4.96E-03	2.00E-01
4.96E-03	2.00E-01
4.97E-03	2.00E-01
4.97E-03	2.00E-01
4.98E-03	4.00E-01
4.98E-03	2.00E-01
4.98E-03	2.00E-01
4.99E-03	2.00E-01
4.99E-03	2.00E-01
5.00E-03	2.00E-01
5.00E-03	2.00E-01
5.00E-03	2.00E-01
5.01E-03	2.00E-01
5.01E-03	2.00E-01
5.02E-03	2.00E-01
5.02E-03	4.00E-01
5.02E-03	2.00E-01
5.03E-03	2.00E-01
5.03E-03	2.00E-01
5.04E-03	2.00E-01
5.04E-03	2.00E-01
5.04E-03	2.00E-01
5.05E-03	2.00E-01
5.05E-03	2.00E-01
5.06E-03	2.00E-01
5.06E-03	2.00E-01
5.06E-03	4.00E-01
5.07E-03	2.00E-01
5.07E-03	2.00E-01
5.08E-03	2.00E-01
5.08E-03	2.00E-01
5.08E-03	2.00E-01
5.09E-03	2.00E-01
5.09E-03	2.00E-01
5.10E-03	2.00E-01
5.10E-03	2.00E-01
5.10E-03	2.00E-01
5.11E-03	2.00E-01
5.11E-03	2.00E-01
5.12E-03	2.00E-01
5.12E-03	2.00E-01
5.12E-03	2.00E-01
5.13E-03	2.00E-01
5.13E-03	2.00E-01
5.14E-03	2.00E-01
5.14E-03	2.00E-01
5.14E-03	2.00E-01
5.15E-03	2.00E-01
5.15E-03	2.00E-01
5.16E-03	2.00E-01
5.16E-03	2.00E-01
5.16E-03	2.00E-01
5.17E-03	2.00E-01
5.17E-03	2.00E-01
5.18E-03	2.00E-01
5.18E-03	2.00E-01
5.18E-03	2.00E-01
5.19E-03	2.00E-01
5.19E-03	2.00E-01
5.20E-03	2.00E-01
5.20E-03	2.00E-01
5.20E-03	2.00E-01
5.21E-03	2.00E-01
5.21E-03	2.00E-01
5.22E-03	2.00E-01
5.22E-03	2.00E-01
5.22E-03	2.00E-01
5.23E-03	2.00E-01
5.23E-03	2.00E-01
5.24E-03	2.00E-01
5.24E-03	2.00E-01
5.24E-03	2.00E-01
5.25E-03	2.00E-01
5.25E-03	2.00E-01
5.26E-03	2.00E-01
5.26E-03	2.00E-01
5.26E-03	2.00E-01
5.27E-03	2.00E-01
5.27E-03	2.00E-01
5.28E-03	2.00E-01
5.28E-03	2.00E-01
5.28E-03	2.00E-01
5.29E-03	2.00E-01
5.29E-03	2.00E-01
5.30E-03	2.00E-01
5.30E-03	2.00E-01
5.30E-03	2.00E-01
5.31E-03	2.00E-01
5.31E-03	2.00E-01
5.32E-03	2.00E-01
5.32E-03	2.00E-01
5.32E-03	2.00E-01
5.33E-03	2.00E-01
5.33E-03	2.00E-01
5.34E-03	2.00E-01
5.34E-03	2.00E-01
5.34E-03	2.00E-01
5.35E-03	2.00E-01
5.35E-03	2.00E-01
5.36E-03	2.00E-01
5.36E-03	2.00E-01
5.36E-03	2.00E-01
5.37E-03	2.00E-01
5.37E-03	2.00E-01
5.38E-03	2.00E-01
5.38E-03	2.00E-01
5.38E-03	2.00E-01
5.39E-03	2.00E-01
5.39E-03	2.00E-01
5.40E-03	2.00E-01
5.40E-03	2.00E-01
5.40E-03	2.00E-01
5.41E-03	2.00E-01
5.41E-03	2.00E-01
5.42E-03	2.00E-01
5.42E-03	2.00E-01
5.42E-03	2.00E-01
5.43E-03	2.00E-01
5.43E-03	2.00E-01
5.44E-03	2.00E-01
5.44E-03	2.00E-01
5.44E-03	2.00E-01
5.45E-03	2.00E-01
5.45E-03	2.00E-01
5.46E-03	2.00E-01
5.46E-03	2.00E-01
5.46E-03	2.00E-01
5.47E-03	2.00E-01
5.47E-03	2.00E-01
5.48E-03	2.00E-01
5.48E-03	2.00E-01
5.48E-03	2.00E-01
5.49E-03	2.00E-01
5.49E-03	2.00E-01
5.50E-03	2.00E-01
5.50E-03	2.00E-01
5.50E-03	2.00E-01
5.51E-03	2.00E-01
5.51E-03	2.00E-01
5.52E-03	2.00E-01
5.52E-03	2.00E-01
5.52E-03	2.00E-01
5.53E-03	2.00E-01
5.53E-03	2.00E-01
5.54E-03	2.00E-01
5.54E-03	2.00E-01
5.54E-03	2.00E-01
5.55E-03	2.00E-01
5.55E-03	2.00E-01
5.56E-03	2.00E-01
5.56E-03	2.00E-01
5.56E-03	2.00E-01
5.57E-03	2.00E-01
5.57E-03	2.00E-01
5.58E-03	2.00E-01
5.58E-03	2.00E-01
5.58E-03	2.00E-01
5.59E-03	2.00E-01
5.59E-03	2.00E-01
5.60E-03	2.00E-01
5.60E-03	2.00E-01
5.60E-03	2.00E-01
5.61E-03	2.00E-01
5.61E-03	2.00E-01
5.62E-03	2.00E-01
5.62E-03	2.00E-01
5.62E-03	2.00E-01
5.63E-03	2.00E-01
5.63E-03	2.00E-01
5.64E-03	2.00E-01
5.64E-03	2.00E-01
5.64E-03	2.00E-01
5.65E-03	2.00E-01
5.65E-03	2.00E-01
5.66E-03	2.00E-01
5.66E-03	2.00E-01
5.66E-03	2.00E-01
5.67E-03	2.00E-01
5.67E-03	2.00E-01
5.68E-03	2.00E-01
5.68E-03	2.00E-01
5.68E-03	2.00E-01
5.69E-03	2.00E-01
5.69E-03	0
5.70E-03	2.00E-01
5.70E-03	2.00E-01
5.70E-03	2.00E-01
5.71E-03	2.00E-01
5.71E-03	0
5.72E-03	2.00E-01
5.72E-03	2.00E-01
5.72E-03	2.00E-01
5.73E-03	2.00E-01
5.73E-03	2.00E-01
5.74E-03	2.00E-01
5.74E-03	2.00E-01
5.74E-03	2.00E-01
5.75E-03	2.00E-01
5.75E-03	2.00E-01
5.76E-03	2.00E-01
5.76E-03	2.00E-01
5.76E-03	2.00E-01
5.77E-03	2.00E-01
5.77E-03	0
5.78E-03	2.00E-01
5.78E-03	2.00E-01
5.78E-03	0
5.79E-03	2.00E-01
5.79E-03	0
5.80E-03	2.00E-01
