TIME	Ve	Vs	Vc
4.80E-03	14.6000004	21	-6.5999999
4.80E-03	14.4000006	20.80000114	-6.20000029
4.81E-03	14.6000004	20.80000114	-6.20000029
4.81E-03	14.6000004	20.60000038	-6
4.82E-03	14.6000004	20.60000038	-6
4.82E-03	14.6000004	20.39999962	-6
4.82E-03	14.6000004	20.20000076	-5.80000019
4.83E-03	14.6000004	20.39999962	-5.5999999
4.83E-03	14.6000004	20.20000076	-5.80000019
4.84E-03	14.6000004	20.20000076	-5.5999999
4.84E-03	14.6000004	20	-5.5999999
4.84E-03	14.4000006	20	-5.4000001
4.85E-03	14.4000006	20	-5.4000001
4.85E-03	14.6000004	19.8000011	-5.20000029
4.86E-03	14.6000004	19.8000011	-5.20000029
4.86E-03	14.6000004	19.6000004	-5.20000029
4.86E-03	14.6000004	19.6000004	-5
4.87E-03	14.6000004	19.6000004	-5
4.87E-03	14.6000004	19.3999996	-4.80000019
4.88E-03	14.6000004	19.3999996	-4.80000019
4.88E-03	14.6000004	19.2000008	-4.5999999
4.88E-03	14.4000006	19.2000008	-4.5999999
4.89E-03	14.6000004	19.2000008	-4.5999999
4.89E-03	14.4000006	19	-4.4000001
4.90E-03	14.4000006	18.8000011	-4.4000001
4.90E-03	14.6000004	18.8000011	-4.20000029
4.90E-03	14.6000004	18.8000011	-4.20000029
4.91E-03	14.6000004	18.6000004	-4
4.91E-03	14.6000004	18.6000004	-4.20000029
4.92E-03	14.6000004	18.6000004	-4
4.92E-03	14.6000004	18.3999996	-3.79999995
4.92E-03	14.6000004	18.3999996	-3.79999995
4.93E-03	14.6000004	18.2000008	-3.60000014
4.93E-03	14.6000004	18.2000008	-3.60000014
4.94E-03	14.6000004	18.2000008	-3.60000014
4.94E-03	14.6000004	18.2000008	-3.60000014
4.94E-03	14.6000004	18	-3.4000001
4.95E-03	14.6000004	18	-3.60000014
4.95E-03	14.6000004	17.8000011	-3.4000001
4.96E-03	14.6000004	17.8000011	-3.20000005
4.96E-03	14.6000004	17.8000011	-3.4000001
4.96E-03	14.6000004	17.6000004	-3.20000005
4.97E-03	14.6000004	17.6000004	-3
4.97E-03	14.6000004	17.6000004	-2.79999995
4.98E-03	14.4000006	17.3999996	-2.79999995
4.98E-03	14.6000004	17.3999996	-2.79999995
4.98E-03	14.6000004	17.2000008	-2.6000001
4.99E-03	14.6000004	17.2000008	-2.6000001
4.99E-03	14.6000004	17.2000008	-2.6000001
5.00E-03	14.6000004	17.2000008	-2.4000001
5.00E-03	14.6000004	17	-2.4000001
5.00E-03	14.6000004	17	-2.2
5.01E-03	14.6000004	16.8000011	-2.2
5.01E-03	14.6000004	16.8000011	-2.2
5.02E-03	14.6000004	16.8000011	-2.2
5.02E-03	14.6000004	16.6000004	-2
5.02E-03	14.6000004	16.6000004	-2
5.03E-03	14.6000004	16.3999996	-2
5.03E-03	14.6000004	16.3999996	-1.8000001
5.04E-03	14.6000004	16.3999996	-1.8000001
5.04E-03	14.6000004	16.2000008	-1.6
5.04E-03	14.6000004	16.2000008	-1.6
5.05E-03	14.6000004	16.2000008	-1.6
5.05E-03	14.6000004	16	-1.6
5.06E-03	14.6000004	16	-1.4
5.06E-03	14.6000004	16	-1.2
5.06E-03	14.6000004	15.8000002	-1.2
5.07E-03	14.6000004	15.8000002	-1.2
5.07E-03	14.6000004	15.8000002	-1.2
5.08E-03	14.6000004	15.6000004	-1.2
5.08E-03	14.6000004	15.6000004	-1
5.08E-03	14.6000004	15.6000004	-1
5.09E-03	14.6000004	15.4000006	-8.00E-01
5.09E-03	14.6000004	15.4000006	-8.00E-01
5.10E-03	14.6000004	15.1999998	-8.00E-01
5.10E-03	14.6000004	15.1999998	-6.00E-01
5.10E-03	14.6000004	15.1999998	-6.00E-01
5.11E-03	14.6000004	15	-4.00E-01
5.11E-03	14.6000004	15	-6.00E-01
5.12E-03	14.6000004	15	-4.00E-01
5.12E-03	14.6000004	15	-4.00E-01
5.12E-03	14.6000004	15	-2.00E-01
5.13E-03	14.6000004	14.8000002	-2.00E-01
5.13E-03	14.6000004	14.8000002	-2.00E-01
5.14E-03	14.6000004	14.8000002	-2.00E-01
5.14E-03	14.6000004	14.8000002	-2.00E-01
5.14E-03	14.6000004	14.6000004	-2.00E-01
5.15E-03	14.6000004	14.6000004	0
5.15E-03	14.6000004	14.4000006	0
5.16E-03	14.6000004	14.4000006	2.00E-01
5.16E-03	14.6000004	14.4000006	2.00E-01
5.16E-03	14.6000004	14.4000006	2.00E-01
5.17E-03	14.6000004	14.1999998	2.00E-01
5.17E-03	14.6000004	14.1999998	2.00E-01
5.18E-03	14.6000004	14.1999998	4.00E-01
5.18E-03	14.6000004	14	4.00E-01
5.18E-03	14.6000004	14	6.00E-01
5.19E-03	14.6000004	14	6.00E-01
5.19E-03	14.6000004	14	6.00E-01
5.20E-03	14.6000004	13.8000002	8.00E-01
5.20E-03	14.6000004	13.8000002	8.00E-01
5.20E-03	14.6000004	13.8000002	8.00E-01
5.21E-03	14.6000004	13.6000004	1
5.21E-03	14.6000004	13.6000004	1
5.22E-03	14.6000004	13.6000004	1
5.22E-03	14.6000004	13.4000006	1.2
5.22E-03	14.6000004	13.4000006	1.2
5.23E-03	14.6000004	13.4000006	1.2
5.23E-03	14.6000004	13.4000006	1.2
5.24E-03	14.6000004	13.4000006	1.4
5.24E-03	14.6000004	13.1999998	1.4
5.24E-03	14.6000004	13.1999998	1.4
5.25E-03	14.6000004	13.1999998	1.4
5.25E-03	14.6000004	13	1.4
5.26E-03	14.6000004	13.1999998	1.6
5.26E-03	14.6000004	13	1.6
5.26E-03	14.6000004	13	1.6
5.27E-03	14.6000004	13	1.6
5.27E-03	14.6000004	12.8000002	1.8000001
5.28E-03	14.6000004	12.8000002	1.8000001
5.28E-03	14.6000004	12.8000002	1.8000001
5.28E-03	14.6000004	12.8000002	2
5.29E-03	14.6000004	12.6000004	2
5.29E-03	14.6000004	12.6000004	2
5.30E-03	14.6000004	12.6000004	2
5.30E-03	14.6000004	12.6000004	2
5.30E-03	14.6000004	12.4000006	2.2
5.31E-03	14.6000004	12.4000006	2.2
5.31E-03	14.6000004	12.4000006	2.2
5.32E-03	14.6000004	12.4000006	2.2
5.32E-03	14.8000002	12.4000006	2.4000001
5.32E-03	14.6000004	12.1999998	2.4000001
5.33E-03	14.6000004	12.1999998	2.4000001
5.33E-03	14.6000004	12.1999998	2.6000001
5.34E-03	14.6000004	12	2.6000001
5.34E-03	14.6000004	12	2.6000001
5.34E-03	14.6000004	12	2.79999995
5.35E-03	14.6000004	11.8000002	2.79999995
5.35E-03	14.6000004	11.8000002	2.79999995
5.36E-03	14.6000004	11.8000002	2.79999995
5.36E-03	14.6000004	11.8000002	2.79999995
5.36E-03	14.6000004	11.8000002	2.79999995
5.37E-03	14.6000004	11.6000004	3
5.37E-03	14.6000004	11.6000004	3
5.38E-03	14.6000004	11.6000004	3
5.38E-03	14.6000004	11.6000004	3
5.38E-03	14.6000004	11.6000004	3
5.39E-03	14.6000004	11.4000006	3
5.39E-03	14.6000004	11.4000006	3.20000005
5.40E-03	14.6000004	11.4000006	3.20000005
5.40E-03	14.6000004	11.1999998	3.20000005
5.40E-03	14.6000004	11.1999998	3.20000005
5.41E-03	14.6000004	11.1999998	3.20000005
5.41E-03	14.6000004	11.1999998	3.4000001
5.42E-03	14.6000004	11	3.4000001
5.42E-03	14.6000004	11	3.4000001
5.42E-03	14.6000004	11	3.60000014
5.43E-03	14.6000004	11	3.60000014
5.43E-03	14.6000004	10.8000002	3.60000014
5.44E-03	14.6000004	11	3.60000014
5.44E-03	14.6000004	10.8000002	3.79999995
5.44E-03	14.6000004	10.8000002	3.79999995
5.45E-03	14.6000004	10.8000002	3.79999995
5.45E-03	14.6000004	10.8000002	3.79999995
5.46E-03	14.6000004	10.6000004	4
5.46E-03	14.6000004	10.6000004	4
5.46E-03	14.6000004	10.6000004	4
5.47E-03	14.6000004	10.6000004	4.4000001
5.47E-03	14.6000004	10.4000006	4.20000029
5.48E-03	14.6000004	10.4000006	4.20000029
5.48E-03	14.6000004	10.4000006	4.20000029
5.48E-03	14.6000004	10.4000006	4.20000029
5.49E-03	14.6000004	10.4000006	4.20000029
5.49E-03	14.6000004	10.1999998	4.4000001
5.50E-03	14.6000004	10.1999998	4.4000001
5.50E-03	14.6000004	10.1999998	4.4000001
5.50E-03	14.6000004	10.1999998	4.4000001
5.51E-03	14.6000004	10.1999998	4.5999999
5.51E-03	14.6000004	10	4.4000001
5.52E-03	14.6000004	10	4.80000019
5.52E-03	14.6000004	10	4.5999999
5.52E-03	14.6000004	10	4.5999999
5.53E-03	14.6000004	9.800000191	4.80000019
5.53E-03	14.6000004	9.800000191	4.80000019
5.54E-03	14.6000004	9.800000191	4.80000019
5.54E-03	14.6000004	9.800000191	4.80000019
5.54E-03	14.6000004	9.600000381	4.80000019
5.55E-03	14.8000002	9.600000381	5
5.55E-03	14.6000004	9.600000381	5
5.56E-03	14.8000002	9.600000381	5
5.56E-03	14.6000004	9.600000381	5
5.56E-03	14.6000004	9.400000572	5
5.57E-03	14.6000004	9.400000572	5.4000001
5.57E-03	14.6000004	9.400000572	5.20000029
5.58E-03	14.6000004	9.400000572	5.20000029
5.58E-03	14.6000004	9.400000572	5.20000029
5.58E-03	14.6000004	9.400000572	5.20000029
5.59E-03	14.6000004	9.199999809	5.5999999
5.59E-03	14.6000004	9.199999809	5.4000001
5.60E-03	14.6000004	9.199999809	5.20000029
5.60E-03	14.6000004	9.199999809	5.80000019
5.60E-03	14.6000004	9	5.4000001
5.61E-03	14.6000004	9.199999809	5.4000001
5.61E-03	14.6000004	9	5.5999999
5.62E-03	14.6000004	9	5.5999999
5.62E-03	14.6000004	9	5.80000019
5.62E-03	14.8000002	8.800000191	5.80000019
5.63E-03	14.6000004	8.800000191	5.5999999
5.63E-03	14.6000004	8.800000191	5.80000019
5.64E-03	14.6000004	8.800000191	5.80000019
5.64E-03	14.6000004	8.800000191	6
5.64E-03	14.6000004	8.800000191	5.80000019
5.65E-03	14.6000004	8.800000191	5.80000019
5.65E-03	14.8000002	8.600000381	5.80000019
5.66E-03	14.6000004	8.600000381	5.80000019
5.66E-03	14.6000004	8.600000381	6.20000029
5.66E-03	14.6000004	8.600000381	6.20000029
5.67E-03	14.6000004	8.600000381	6
5.67E-03	14.6000004	8.400000572	6.20000029
5.68E-03	14.6000004	8.400000572	6.4000001
5.68E-03	14.6000004	8.400000572	6.20000029
5.68E-03	14.6000004	8.400000572	6.4000001
5.69E-03	14.8000002	8.400000572	6.4000001
5.69E-03	14.6000004	8.400000572	6.4000001
5.70E-03	14.8000002	8.199999809	6.4000001
5.70E-03	14.6000004	8.199999809	6.5999999
5.70E-03	14.6000004	8.199999809	6.4000001
5.71E-03	14.6000004	8.199999809	6.4000001
5.71E-03	14.8000002	8.199999809	6.4000001
5.72E-03	14.8000002	8.199999809	6.4000001
5.72E-03	14.8000002	8	6.80000019
5.72E-03	14.8000002	8	6.5999999
5.73E-03	14.6000004	8	6.5999999
5.73E-03	14.8000002	8	6.80000019
5.74E-03	14.8000002	8	6.5999999
5.74E-03	14.6000004	8	6.80000019
5.74E-03	14.6000004	7.800000191	6.80000019
5.75E-03	14.6000004	7.800000191	6.80000019
5.75E-03	14.8000002	7.800000191	6.80000019
5.76E-03	14.6000004	7.800000191	7
5.76E-03	14.6000004	7.800000191	6.80000019
5.76E-03	14.6000004	7.800000191	7
5.77E-03	14.8000002	7.599999905	6.80000019
5.77E-03	14.8000002	7.599999905	6.80000019
5.78E-03	14.6000004	7.599999905	7
5.78E-03	14.6000004	7.599999905	7
5.78E-03	14.6000004	7.599999905	7
5.79E-03	14.6000004	7.599999905	7.20000029
5.79E-03	14.8000002	7.599999905	7.400000095
5.80E-03	14.6000004	7.400000095	7.400000095
