OWNER;POINTNAME;FLD_DEV;3_KKS;DESC;ACTIVE;INACTIVE;SIG_TYPE;SIG_LEVEL;PWR_SRC;LOCATION;IO_GROUP;DEV_PARTITION;DEVICE_LO;DEVICE_HI;DEVICE_UNITS;DISPLAY_LO;DISPLAY_HI;DISPLAY_UNITS;PRECISION;SOE;HIST;PID;LOGIC;HMI_SCREEN;MOD;REV;REV_COMMENT;REV_DATE;REMARKS;Typo;DESCRIPCIÓN;DESCRIPCIÓN ALTERNATIVA;
       ACC;B1LCA30AA302ZB45;B1LCA30AA302;ZB45;B1: Intmd Conds Htr to Econr Cool Ckt Pmps IV Release                                       Open;Release Open;;_empty_;DC_24V;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;;;1;;;;;B1: Intmd Conds Htr to Econr Cool Ckt Pmps IV;;
       ACC;B1LCA30AA302ZB46;B1LCA30AA302;ZB46;B1: Intmd Conds Htr to Econr Cool Ckt Pmps IV Release                                       Close;Release Close;;_empty_;DC_24V;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;;;1;;;;;B1: Intmd Conds Htr to Econr Cool Ckt Pmps IV;;
       ACC;B1LCA30AA302ZB50;B1LCA30AA302;ZB50;B1: Intmd Conds Htr to Econr Cool Ckt Pmps IV Drive                                         Ready;Drive Ready;;_empty_;DC_24V;          ;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;;;1;;;;;B1: Intmd Conds Htr to Econr Cool Ckt Pmps IV;;
       ACC;B1LCA30AA302ZB51;B1LCA30AA302;ZB51;B1: Intmd Conds Htr to Econr Cool Ckt Pmps IV Drive Ready                                    & Auto;Drive Ready & Auto;;_empty_;DC_24V;          ;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;;;1;;;;;B1: Intmd Conds Htr to Econr Cool Ckt Pmps IV;;
       ACC;B1LCA30CP001XQ01;B1LCA30CP001;XQ01;B1: Econr Cool Ckt Pmps Disch Press xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-IM-XA-007652;;1;;;;;B1: Econr Cool Ckt Pmps Disch Press;;
       ACC;B1LCA30CT001XQ01;B1LCA30CT001;XQ01;B1: Econr Cool Ckt Pmps Inl Temp xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-IM-XA-007652;;1;;;;;B1: Econr Cool Ckt Pmps Inl Temp;;
       ACC;B1LCA30CT002XQ01;B1LCA30CT002;XQ01;B1: Conds PreHtg Econr Outl Temp xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-IM-XA-007652;;1;;;;;B1: Conds PreHtg Econr Outl Temp;;
       ACC;B1LCA31AP001XB01;B1LCA31AP001;XB01;B1: Econr Cool Ckt Pmp 1                                               Running                                      ;;;DI;DC_24V;         S;      comm;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-IM-XA-007652;;1;;;;;B1: Econr Cool Ckt Pmp 1;;
       ACC;B1LCA31AP001XB03;B1LCA31AP001;XB03;B1: Econr Cool Ckt Pmp 1 Ready                                                                                      ;;;DI;DC_24V;         S;      comm;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-IM-XA-007652;;1;;;;;B1: Econr Cool Ckt Pmp 1;;
       ACC;B1LCA31AP001XB04;B1LCA31AP001;XB04;B1: Econr Cool Ckt Pmp 1 Test Pos                                                                                   ;;;DI;DC_24V;         S;      comm;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-IM-XA-007652;;1;;;;;B1: Econr Cool Ckt Pmp 1;;
       ACC;B1LCA31AP001XB22;B1LCA31AP001;XB22;B1: Econr Cool Ckt Pmp 1 Remote                                                                                     ;;;DI;DC_24V;         S;      comm;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-IM-XA-007652;;1;;;;;B1: Econr Cool Ckt Pmp 1;;
       ACC;B1LCA31AP001XB25;B1LCA31AP001;XB25;B1: Econr Cool Ckt Pmp 1 MCC                                           Fault                                        ;;;DI;DC_24V;         S;      comm;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-IM-XA-007652;;1;;;;;B1: Econr Cool Ckt Pmp 1;;
       ACC;B1LCA31AP001XN01;B1LCA31AP001;XN01;B1: Econr Cool Ckt Pmp 1 n General                                       Warning                                      ;;;DI;DC_24V;         S;      comm;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-IM-XA-007652;;1;;;;;B1: Econr Cool Ckt Pmp 1;;
       ACC;B1LCA31AP001XQ11;B1LCA31AP001;XQ11;B1: Econr Cool Ckt Pmp 1 Motor                                         Current                                      ;;;AI;4_20mA;         S;      comm;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-IM-XA-007652;;1;;;;;B1: Econr Cool Ckt Pmp 1;;
       ACC;B1LCA31AP001YB01;B1LCA31AP001;YB01;B1: Econr Cool Ckt Pmp 1 Start cmd                                                                                  ;;;plc_bo_output;DC_24V;         S;      comm;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-IM-XA-007652;;1;;;;;B1: Econr Cool Ckt Pmp 1;;
       ACC;B1LCA31AP001YB02;B1LCA31AP001;YB02;B1: Econr Cool Ckt Pmp 1 Stop cmd                                                                                   ;;;plc_bo_output;DC_24V;         S;      comm;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-IM-XA-007652;;1;;;;;B1: Econr Cool Ckt Pmp 1;;
       ACC;B1LCA31AP001YB09;B1LCA31AP001;YB09;B1: Econr Cool Ckt Pmp 1 Remote Reset                                                                               ;;;plc_bo_output;DC_24V;         S;      comm;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-IM-XA-007652;;1;;;;;B1: Econr Cool Ckt Pmp 1;;
       ACC;B1LCA32AP001XB01;B1LCA32AP001;XB01;B1: Econr Cool Ckt Pmp 2                                               Running;;;DI;DC_24V;         S;      comm;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-IM-XA-007652;;1;;;;;B1: Econr Cool Ckt Pmp 2;;
       ACC;B1LCA32AP001XB03;B1LCA32AP001;XB03;B1: Econr Cool Ckt Pmp 2 Ready                                         ;;;DI;DC_24V;         S;      comm;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-IM-XA-007652;;1;;;;;B1: Econr Cool Ckt Pmp 2;;
       ACC;B1LCA32AP001XB04;B1LCA32AP001;XB04;B1: Econr Cool Ckt Pmp 2 Test Pos                                      ;;;DI;DC_24V;         S;      comm;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-IM-XA-007652;;1;;;;;B1: Econr Cool Ckt Pmp 2;;
       ACC;B1LCA32AP001XB22;B1LCA32AP001;XB22;B1: Econr Cool Ckt Pmp 2 Remote                                        ;;;DI;DC_24V;         S;      comm;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-IM-XA-007652;;1;;;;;B1: Econr Cool Ckt Pmp 2;;
       ACC;B1LCA32AP001XB25;B1LCA32AP001;XB25;B1: Econr Cool Ckt Pmp 2 MCC                                           Fault;;;DI;DC_24V;         S;      comm;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-IM-XA-007652;;1;;;;;B1: Econr Cool Ckt Pmp 2;;
       ACC;B1LCA32AP001XN01;B1LCA32AP001;XN01;B1: Econr Cool Ckt Pmp 2 n General                                       Warning;;;DI;DC_24V;         S;      comm;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-IM-XA-007652;;1;;;;;B1: Econr Cool Ckt Pmp 2;;
       ACC;B1LCA32AP001XQ11;B1LCA32AP001;XQ11;B1: Econr Cool Ckt Pmp 2 Motor                                         Current;;;AI;4_20mA;         S;      comm;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-IM-XA-007652;;1;;;;;B1: Econr Cool Ckt Pmp 2;;
       ACC;B1LCA32AP001YB01;B1LCA32AP001;YB01;B1: Econr Cool Ckt Pmp 2 Start cmd                                     ;;;plc_bo_output;DC_24V;         S;      comm;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-IM-XA-007652;;1;;;;;B1: Econr Cool Ckt Pmp 2;;
       ACC;B1LCA32AP001YB02;B1LCA32AP001;YB02;B1: Econr Cool Ckt Pmp 2 Stop cmd                                      ;;;plc_bo_output;DC_24V;         S;      comm;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-IM-XA-007652;;1;;;;;B1: Econr Cool Ckt Pmp 2;;
       ACC;B1LCA32AP001YB09;B1LCA32AP001;YB09;B1: Econr Cool Ckt Pmp 2 Remote Reset                                  ;;;plc_bo_output;DC_24V;         S;      comm;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000008;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-IM-XA-007652;;1;;;;;B1: Econr Cool Ckt Pmp 2;;
       ACC;B1LCN40AA301XB01;B1LCN40AA301;XB01;B1: LP Pri AirPreHtr Lvl MOV FullyOp                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: LP Pri AirPreHtr Lvl MOV;;
       ACC;B1LCN40AA301XB02;B1LCN40AA301;XB02;B1: LP Pri AirPreHtr Lvl MOV FullyCl                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: LP Pri AirPreHtr Lvl MOV;;
       ACC;B1LCN40AA301XB07;B1LCN40AA301;XB07;B1: LP Pri AirPreHtr Lvl MOV Actuator                                      Fault;;;DI;DC_24V;         S;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: LP Pri AirPreHtr Lvl MOV;;
       ACC;B1LCN40AA301XB23;B1LCN40AA301;XB23;B1: LP Pri AirPreHtr Lvl MOV Actuator                                      Local Mode;;;DI;DC_24V;         S;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: LP Pri AirPreHtr Lvl MOV;;
       ACC;B1LCN40AA301XQ13;B1LCN40AA301;XQ13;B1: LP Pri AirPreHtr Lvl MOV Valve                                         Position;;;AI;4_20mA;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: LP Pri AirPreHtr Lvl MOV;;
       ACC;B1LCN40AA301YQ01;B1LCN40AA301;YQ01;B1: LP Pri AirPreHtr Lvl MOV Position                                      Demand;;;AO;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: LP Pri AirPreHtr Lvl MOV;;
       ACC;B1LCN40AA301ZB17;B1LCN40AA301;ZB17;B1: LP Pri AirPreHtr Lvl MOV Protection                                    Close;Prot Close Pulse Man;;_empty_;DC_24V;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: LP Pri AirPreHtr Lvl MOV;;
       ACC;B1LCN40AA301ZB19;B1LCN40AA301;ZB19;B1: LP Pri AirPreHtr Lvl MOV Protection                                    Open;Prot Open Pulse Man;;_empty_;DC_24V;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: LP Pri AirPreHtr Lvl MOV;;
       ACC;B1LCN40AA301ZB50;B1LCN40AA301;ZB50;B1: LP Pri AirPreHtr Lvl MOV Drive                                         Ready;Drive Ready;;_empty_;DC_24V;          ;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: LP Pri AirPreHtr Lvl MOV;;
       ACC;B1LCN40AA301ZB51;B1LCN40AA301;ZB51;B1: LP Pri AirPreHtr Lvl MOV Drive Ready                                    & Auto;Drive Ready & Auto;;_empty_;DC_24V;          ;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: LP Pri AirPreHtr Lvl MOV;;
       ACC;B1LCN40AA401XQ13;B1LCN40AA401;XQ13;B1: LP Pri AirPreHtr Lvl CV Position                                      Ind;;;AI;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-IM-XA-007654;;1;;;;;B1: LP Pri AirPreHtr Lvl CV;;
       ACC;B1LCN40AA401YQ01;B1LCN40AA401;YQ01;B1: LP Pri AirPreHtr Lvl CV Position                                      Demand;;;AO;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-IM-XA-007654;;1;;;;;B1: LP Pri AirPreHtr Lvl CV;;
       ACC;B1LCN40CF001XQ01;B1LCN40CF001;XQ01;B1: LP Pri AirPreHtr to Blr Cnd Rtn Tnk Flow 1 xtmr                                                                                       ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-IM-XA-007654;;1;;;;;B1: LP Pri AirPreHtr to Blr Cnd Rtn Tnk Flow 1;;
       ACC;B1LCN40CF002XQ01;B1LCN40CF002;XQ01;B1: LP Pri AirPreHtr to Blr Cnd Rtn Tnk Flow 2 xtmr                                                                                       ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-IM-XA-007654;;1;;;;;B1: LP Pri AirPreHtr to Blr Cnd Rtn Tnk Flow 2;;
       ACC;B1LCN40CF901XQ01;B1LCN40CF901;XQ01;B1: LP Pri AirPreHtr to Blr Cnd Rtn Tnk Flow xtmr                                          ;xmtr;;_empty_;;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-IM-XA-007654;;1;;;;;B1: LP Pri AirPreHtr to Blr Cnd Rtn Tnk Flow;;
       ACC;B1LCN50AA301XB01;B1LCN50AA301;XB01;B1: LP Sec AirPreHtr Lvl MOV FullyOp                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: LP Sec AirPreHtr Lvl MOV;;
       ACC;B1LCN50AA301XB02;B1LCN50AA301;XB02;B1: LP Sec AirPreHtr Lvl MOV FullyCl                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: LP Sec AirPreHtr Lvl MOV;;
       ACC;B1LCN50AA301XB07;B1LCN50AA301;XB07;B1: LP Sec AirPreHtr Lvl MOV Actuator                                      Fault;;;DI;DC_24V;         S;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: LP Sec AirPreHtr Lvl MOV;;
       ACC;B1LCN50AA301XB23;B1LCN50AA301;XB23;B1: LP Sec AirPreHtr Lvl MOV Actuator                                      Local Mode;;;DI;DC_24V;         S;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: LP Sec AirPreHtr Lvl MOV;;
       ACC;B1LCN50AA301XQ13;B1LCN50AA301;XQ13;B1: LP Sec AirPreHtr Lvl MOV Valve                                         Position;;;AI;4_20mA;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: LP Sec AirPreHtr Lvl MOV;;
       ACC;B1LCN50AA301YQ01;B1LCN50AA301;YQ01;B1: LP Sec AirPreHtr Lvl MOV Position                                      Demand;;;AO;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: LP Sec AirPreHtr Lvl MOV;;
       ACC;B1LCN50AA301ZB17;B1LCN50AA301;ZB17;B1: LP Sec AirPreHtr Lvl MOV Protection                                    Close;Prot Close Pulse Man;;_empty_;DC_24V;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: LP Sec AirPreHtr Lvl MOV;;
       ACC;B1LCN50AA301ZB19;B1LCN50AA301;ZB19;B1: LP Sec AirPreHtr Lvl MOV Protection                                    Open;Prot Open Pulse Man;;_empty_;DC_24V;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: LP Sec AirPreHtr Lvl MOV;;
       ACC;B1LCN50AA301ZB50;B1LCN50AA301;ZB50;B1: LP Sec AirPreHtr Lvl MOV Drive                                         Ready;Drive Ready;;_empty_;DC_24V;          ;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: LP Sec AirPreHtr Lvl MOV;;
       ACC;B1LCN50AA301ZB51;B1LCN50AA301;ZB51;B1: LP Sec AirPreHtr Lvl MOV Drive Ready                                    & Auto;Drive Ready & Auto;;_empty_;DC_24V;          ;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: LP Sec AirPreHtr Lvl MOV;;
       ACC;B1LCN50AA401XQ13;B1LCN50AA401;XQ13;B1: LP Sec AirPreHtr Lvl CV Position                                      Ind;;;AI;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-IM-XA-007654;;1;;;;;B1: LP Sec AirPreHtr Lvl CV;;
       ACC;B1LCN50AA401YQ01;B1LCN50AA401;YQ01;B1: LP Sec AirPreHtr Lvl CV Position                                      Demand;;;AO;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-IM-XA-007654;;1;;;;;B1: LP Sec AirPreHtr Lvl CV;;
       ACC;B1LCN50CF001XQ01;B1LCN50CF001;XQ01;B1: LP Sec AirPreHtr to Blr Cnd Rtn Tnk Flow 1 xtmr                                                                                       ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-IM-XA-007654;;1;;;;;B1: LP Sec AirPreHtr to Blr Cnd Rtn Tnk Flow 1;;
       ACC;B1LCN50CF002XQ01;B1LCN50CF002;XQ01;B1: LP Sec AirPreHtr to Blr Cnd Rtn Tnk Flow 2 xtmr                                                                                       ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-IM-XA-007654;;1;;;;;B1: LP Sec AirPreHtr to Blr Cnd Rtn Tnk Flow 2;;
       ACC;B1LCN50CF901XQ01;B1LCN50CF901;XQ01;B1: LP Sec AirPreHtr to Blr Cnd Rtn Tnk Flow xtmr                                          ;xmtr;;_empty_;;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-IM-XA-007654;;1;;;;;B1: LP Sec AirPreHtr to Blr Cnd Rtn Tnk Flow;;
       ACC;B1LCN60CP001XQ01;B1LCN60CP001;XQ01;B1: LP Cond Seal AirPreHtr to Blr Cnd Rtn Tnk Press xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-IM-XA-007654;;1;;;;;B1: LP Cond Seal AirPreHtr to Blr Cnd Rtn Tnk Press;;
       ACC;B1LCN60CT001XQ01;B1LCN60CT001;XQ01;B1: LP Cond Seal AirPreHtr to Blr Cnd Rtn Tnk Temp xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;NPE7-EAI-41XX-XXX-IM-XA-007654;;1;;;;;B1: LP Cond Seal AirPreHtr to Blr Cnd Rtn Tnk Temp;;
       ACC;B1LCN70AA301XB01;B1LCN70AA301;XB01;B1: HP Pri AirPreHtr Lvl MOV FullyOp                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: HP Pri AirPreHtr Lvl MOV;;
       ACC;B1LCN70AA301XB02;B1LCN70AA301;XB02;B1: HP Pri AirPreHtr Lvl MOV FullyCl                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: HP Pri AirPreHtr Lvl MOV;;
       ACC;B1LCN70AA301XB07;B1LCN70AA301;XB07;B1: HP Pri AirPreHtr Lvl MOV Actuator                                      Fault;;;DI;DC_24V;         S;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: HP Pri AirPreHtr Lvl MOV;;
       ACC;B1LCN70AA301XB23;B1LCN70AA301;XB23;B1: HP Pri AirPreHtr Lvl MOV Actuator                                      Local Mode;;;DI;DC_24V;         S;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: HP Pri AirPreHtr Lvl MOV;;
       ACC;B1LCN70AA301XQ13;B1LCN70AA301;XQ13;B1: HP Pri AirPreHtr Lvl MOV Valve                                         Position;;;AI;4_20mA;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: HP Pri AirPreHtr Lvl MOV;;
       ACC;B1LCN70AA301YQ01;B1LCN70AA301;YQ01;B1: HP Pri AirPreHtr Lvl MOV Position                                      Demand;;;AO;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: HP Pri AirPreHtr Lvl MOV;;
       ACC;B1LCN70AA301ZB17;B1LCN70AA301;ZB17;B1: HP Pri AirPreHtr Lvl MOV Protection                                    Close;Prot Close Pulse Man;;_empty_;DC_24V;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: HP Pri AirPreHtr Lvl MOV;;
       ACC;B1LCN70AA301ZB19;B1LCN70AA301;ZB19;B1: HP Pri AirPreHtr Lvl MOV Protection                                    Open;Prot Open Pulse Man;;_empty_;DC_24V;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: HP Pri AirPreHtr Lvl MOV;;
       ACC;B1LCN70AA301ZB50;B1LCN70AA301;ZB50;B1: HP Pri AirPreHtr Lvl MOV Drive                                         Ready;Drive Ready;;_empty_;DC_24V;          ;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: HP Pri AirPreHtr Lvl MOV;;
       ACC;B1LCN70AA301ZB51;B1LCN70AA301;ZB51;B1: HP Pri AirPreHtr Lvl MOV Drive Ready                                    & Auto;Drive Ready & Auto;;_empty_;DC_24V;          ;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000010;NPE7-EAI-41XX-XXX-PP-XA-007606;;;1;;;;;B1: HP Pri AirPreHtr Lvl MOV;;
