OWNER;POINTNAME;FLD_DEV;3_KKS; DESC;LONG DESC;ACTIVE;INACTIVE;EST;PRI;SIG_TYPE;SIG_LEVEL;PWR_SRC;NOMINAL POWER;LINE MONITORING;LOCATION;DEV_PARTITION;DEVICE_LO;DEVICE_HI;DEVICE_UNITS;DISPLAY_LO;DISPLAY_HI;DISPLAY_UNITS;PRECISION_SIGNAL;SOE;HIST;PID;LOGIC;SCHEM;HMI_SCREEN;Intelligent System;Signal Loss;Instrument Function;KKS_Junction Box;Explosion Protection;IS;IS_MODEL;IS_IN_TB_1;IS_IN_TB_2;IS_OUT_TB_1;IS_OUT_TB_2;CONTROLLER;CABINET_KKS;CARD_ID;CARD_TYPE;CARD_POINT_Nº;TA_MODEL;TA_TAG_ID;MC_ID;MC_TERM_STRIP_ID;TB_1;TB_2;TB_3;TB_4;STATUS OF TECHNICAL DATA;IN PAMELA;REMARKS;MOD;REV;REV_COMMENT;REV_DATE
RW Screening Supplier;B0GAA20AA301XB07;B0GAA20AA301;XB07;Raw Wtr Pmps Fltr 1 Disch MOV               ;Raw Water Pumps Filter 1 Discharge Motor Operated Valve;Actuator Fault;;;;DI;24VDC;         S;;;TBD;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000013 - Raw Water;NPE7-EAI-41XX-XXX-PP-XA-007618;NPE7-EAI-41XX-XXX-PP-XA-007636;NPE7-EAI-41XX-XXX-IM-XA-007614;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;To be located in the existing pumping station far away from the ERF building;A;P01;;24/03/2023
RW Screening Supplier;B0GAA20AA301XB23;B0GAA20AA301;XB23;Raw Wtr Pmps Fltr 1 Disch MOV               ;Raw Water Pumps Filter 1 Discharge Motor Operated Valve;Actuator Local Mode;;;;DI;24VDC;         S;;;TBD;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000013 - Raw Water;NPE7-EAI-41XX-XXX-PP-XA-007618;NPE7-EAI-41XX-XXX-PP-XA-007636;NPE7-EAI-41XX-XXX-IM-XA-007614;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;To be located in the existing pumping station far away from the ERF building;A;P01;;24/03/2023
RW Screening Supplier;B0GAA20AA301YB01;B0GAA20AA301;YB01;Raw Wtr Pmps Fltr 1 Disch MOV                 ;Raw Water Pumps Filter 1 Discharge Motor Operated Valve;Op Cmd;;;;DO;24VDC;         S;;;TBD;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000013 - Raw Water;NPE7-EAI-41XX-XXX-PP-XA-007618;NPE7-EAI-41XX-XXX-PP-XA-007636;NPE7-EAI-41XX-XXX-IM-XA-007614;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;To be located in the existing pumping station far away from the ERF building;A;P01;;24/03/2023
RW Screening Supplier;B0GAA20AA301YB02;B0GAA20AA301;YB02;Raw Wtr Pmps Fltr 1 Disch MOV                 ;Raw Water Pumps Filter 1 Discharge Motor Operated Valve;Cl Cmd;;;;DO;24VDC;         S;;;TBD;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000013 - Raw Water;NPE7-EAI-41XX-XXX-PP-XA-007618;NPE7-EAI-41XX-XXX-PP-XA-007636;NPE7-EAI-41XX-XXX-IM-XA-007614;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;To be located in the existing pumping station far away from the ERF building;A;P01;;24/03/2023
RW Screening Supplier;B0GAA20AA302XB01;B0GAA20AA302;XB01;Raw Wtr Pmps Fltr 2 Disch MOV                ;Raw Water Pumps Filter 2 Discharge Motor Operated Valve;Open;;;;DI;24VDC;         S;;;TBD;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000013 - Raw Water;NPE7-EAI-41XX-XXX-PP-XA-007618;NPE7-EAI-41XX-XXX-PP-XA-007636;NPE7-EAI-41XX-XXX-IM-XA-007614;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;To be located in the existing pumping station far away from the ERF building;A;P01;;24/03/2023
RW Screening Supplier;B0GAA20AA302XB02;B0GAA20AA302;XB02;Raw Wtr Pmps Fltr 2 Disch MOV                ;Raw Water Pumps Filter 2 Discharge Motor Operated Valve;Closed;;;;DI;24VDC;         S;;;TBD;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000013 - Raw Water;NPE7-EAI-41XX-XXX-PP-XA-007618;NPE7-EAI-41XX-XXX-PP-XA-007636;NPE7-EAI-41XX-XXX-IM-XA-007614;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;To be located in the existing pumping station far away from the ERF building;A;P01;;24/03/2023
RW Screening Supplier;B0GAA20AA302XB07;B0GAA20AA302;XB07;Raw Wtr Pmps Fltr 2 Disch MOV               ;Raw Water Pumps Filter 2 Discharge Motor Operated Valve;Actuator Fault;;;;DI;24VDC;         S;;;TBD;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000013 - Raw Water;NPE7-EAI-41XX-XXX-PP-XA-007618;NPE7-EAI-41XX-XXX-PP-XA-007636;NPE7-EAI-41XX-XXX-IM-XA-007614;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;To be located in the existing pumping station far away from the ERF building;A;P01;;24/03/2023
RW Screening Supplier;B0GAA20AA302XB23;B0GAA20AA302;XB23;Raw Wtr Pmps Fltr 2 Disch MOV               ;Raw Water Pumps Filter 2 Discharge Motor Operated Valve;Actuator Local Mode;;;;DI;24VDC;         S;;;TBD;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000013 - Raw Water;NPE7-EAI-41XX-XXX-PP-XA-007618;NPE7-EAI-41XX-XXX-PP-XA-007636;NPE7-EAI-41XX-XXX-IM-XA-007614;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;To be located in the existing pumping station far away from the ERF building;A;P01;;24/03/2023
RW Screening Supplier;B0GAA20AA302YB01;B0GAA20AA302;YB01;Raw Wtr Pmps Fltr 2 Disch MOV                 ;Raw Water Pumps Filter 2 Discharge Motor Operated Valve;Op Cmd;;;;DO;24VDC;         S;;;TBD;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000013 - Raw Water;NPE7-EAI-41XX-XXX-PP-XA-007618;NPE7-EAI-41XX-XXX-PP-XA-007636;NPE7-EAI-41XX-XXX-IM-XA-007614;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;To be located in the existing pumping station far away from the ERF building;A;P01;;24/03/2023
RW Screening Supplier;B0GAA20AA302YB02;B0GAA20AA302;YB02;Raw Wtr Pmps Fltr 2 Disch MOV                 ;Raw Water Pumps Filter 2 Discharge Motor Operated Valve;Cl Cmd;;;;DO;24VDC;         S;;;TBD;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000013 - Raw Water;NPE7-EAI-41XX-XXX-PP-XA-007618;NPE7-EAI-41XX-XXX-PP-XA-007636;NPE7-EAI-41XX-XXX-IM-XA-007614;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;To be located in the existing pumping station far away from the ERF building;A;P01;;24/03/2023
EA-I&C;B0GAA20CL001XQ01;B0GAA20CL001;XQ01;Waste Container Lvl                             ;Waste Container Level                             ;N/A;N/A;;;AI;4-20mA;         S;;;TBD;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000013 - Raw Water;NPE7-EAI-41XX-XXX-PP-XA-007618;NPE7-EAI-41XX-XXX-PP-XA-007636;NPE7-EAI-41XX-XXX-IM-XA-007614;;Hold;LT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;To be located in the existing pumping station far away from the ERF building;A;P01;;24/03/2023
EA-I&C;B0GAA20CP001XQ01;B0GAA20CP001;XQ01;Raw Wtr Pmps Disch Press                        ;Raw Water Pumps Discharge Pressure;N/A;N/A;;;AI;4-20mA;         S;;;TBD;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000013 - Raw Water;NPE7-EAI-41XX-XXX-PP-XA-007618;NPE7-EAI-41XX-XXX-PP-XA-007636;NPE7-EAI-41XX-XXX-IM-XA-007614;;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;To be located in the existing pumping station far away from the ERF building;A;P01;;24/03/2023
RW Screening Supplier;B0GAA20CP002XQ01;B0GAA20CP002;XQ01;Raw Wtr Pmps Disch Fltr DP 1                    ;Raw Water Pumps Discharge Filter Differential Pressure 1;N/A;N/A;;;AI;4-20mA;         S;;;TBD;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000013 - Raw Water;NPE7-EAI-41XX-XXX-PP-XA-007618;NPE7-EAI-41XX-XXX-PP-XA-007636;NPE7-EAI-41XX-XXX-IM-XA-007614;;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;To be located in the existing pumping station far away from the ERF building;A;P01;;24/03/2023
RW Screening Supplier;B0GAA20CP003XQ01;B0GAA20CP003;XQ01;Raw Wtr Pmps Disch Fltr DP 2                    ;Raw Water Pumps Discharge Filter Differential Pressure 2;N/A;N/A;;;AI;4-20mA;         S;;;TBD;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000013 - Raw Water;NPE7-EAI-41XX-XXX-PP-XA-007618;NPE7-EAI-41XX-XXX-PP-XA-007636;NPE7-EAI-41XX-XXX-IM-XA-007614;;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;To be located in the existing pumping station far away from the ERF building;A;P01;;24/03/2023
EA-I&C;B0GAA30CL001XQ01;B0GAA30CL001;XQ01;Waste Collection Canal Lvl                      ;Waste Collection Canal Level                      ;N/A;N/A;;;AI;4-20mA;         S;;;TBD;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000013 - Raw Water;NPE7-EAI-41XX-XXX-PP-XA-007618;NPE7-EAI-41XX-XXX-PP-XA-007636;NPE7-EAI-41XX-XXX-IM-XA-007614;;Hold;LT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;To be located in the existing pumping station far away from the ERF building;A;P01;;24/03/2023
WTP;B0GH_00GH001XB01;B0GH_00GH001;XB01;WTP Interface: WTA started;Water Treatment Plant Interface: WTA started;WTA started;;;;DI;24VDC;         S;;;B0CRM01GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000022 - Water Treatment Plant;NPE7-EAI-41XX-XXX-PP-XA-007609;NPE7-EAI-41XX-XXX-PP-XA-007628;NPE7-EAI-41XX-XXX-IM-XA-007609;Water Treatment Plant;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
WTP;B0GH_00GH001XB02;B0GH_00GH001;XB02;WTP Interface: WTA stopped;Water Treatment Plant Interface: WTA stopped;WTA stopped;;;;DI;24VDC;         S;;;B0CRM01GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000022 - Water Treatment Plant;NPE7-EAI-41XX-XXX-PP-XA-007609;NPE7-EAI-41XX-XXX-PP-XA-007628;NPE7-EAI-41XX-XXX-IM-XA-007609;Water Treatment Plant;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
WTP;B0GH_00GH001XB22;B0GH_00GH001;XB22;WTP Interface: Remote/local control;Water Treatment Plant Interface: Remote/local control;Remote;Local;;;DI;24VDC;         S;;;B0CRM01GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000022 - Water Treatment Plant;NPE7-EAI-41XX-XXX-PP-XA-007609;NPE7-EAI-41XX-XXX-PP-XA-007628;NPE7-EAI-41XX-XXX-IM-XA-007609;Water Treatment Plant;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
WTP;B0GH_00GH001XB31;B0GH_00GH001;XB31;WTP Interface: Non urgent Alarm;Water Treatment Plant Interface: Non urgent Alarm;n Alarm;Alarm;;;DI;24VDC;         S;;;B0CRM01GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000022 - Water Treatment Plant;NPE7-EAI-41XX-XXX-PP-XA-007609;NPE7-EAI-41XX-XXX-PP-XA-007628;NPE7-EAI-41XX-XXX-IM-XA-007609;Water Treatment Plant;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
WTP;B0GH_00GH001XB32;B0GH_00GH001;XB32;WTP Interface: Urgent Alarm;Water Treatment Plant Interface: Urgent Alarm;n Alarm;Alarm;;;DI;24VDC;         S;;;B0CRM01GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000022 - Water Treatment Plant;NPE7-EAI-41XX-XXX-PP-XA-007609;NPE7-EAI-41XX-XXX-PP-XA-007628;NPE7-EAI-41XX-XXX-IM-XA-007609;Water Treatment Plant;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
WTP;B0GH_00GH001XB33;B0GH_00GH001;XB33;WTP Interface: No PLC anomaly;Water Treatment Plant Interface: No PLC anomaly;No PLC anomaly;;;;DI;24VDC;         S;;;B0CRM01GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000022 - Water Treatment Plant;NPE7-EAI-41XX-XXX-PP-XA-007609;NPE7-EAI-41XX-XXX-PP-XA-007628;NPE7-EAI-41XX-XXX-IM-XA-007609;Water Treatment Plant;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
WTP;B0GH_00GH001XB34;B0GH_00GH001;XB34;WTP Interface: Trip;Water Treatment Plant Interface: Trip;n Trip;Trip;;;DI;24VDC;         S;;;B0CRM01GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000022 - Water Treatment Plant;NPE7-EAI-41XX-XXX-PP-XA-007609;NPE7-EAI-41XX-XXX-PP-XA-007628;NPE7-EAI-41XX-XXX-IM-XA-007609;Water Treatment Plant;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
WTP;B0GH_00GH001YB01;B0GH_00GH001;YB01;WTP Interface: WTA Start-up Cmd;Water Treatment Plant Interface: WTA Start-up Cmd;WTA Start-up Cmd;;;;DO;24VDC;         S;;;B0CRM01GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000022 - Water Treatment Plant;NPE7-EAI-41XX-XXX-PP-XA-007609;NPE7-EAI-41XX-XXX-PP-XA-007628;NPE7-EAI-41XX-XXX-IM-XA-007609;Water Treatment Plant;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
WTP;B0GH_00GH001YB02;B0GH_00GH001;YB02;WTP Interface: WTA Shutdown Cmd;Water Treatment Plant Interface: WTA Shutdown Cmd;WTA Shutdown Cmd;;;;DO;24VDC;         S;;;B0CRM01GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000022 - Water Treatment Plant;NPE7-EAI-41XX-XXX-PP-XA-007609;NPE7-EAI-41XX-XXX-PP-XA-007628;NPE7-EAI-41XX-XXX-IM-XA-007609;Water Treatment Plant;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0GHC02AA301XB01;B0GHC02AA301;XB01;Demi Wtr Tnk 1 Mkup Vlv                     ;Demineralized Water Tank 1 Make-up Valve;Open;;;;DI;24VDC;         S;;;B0CRM01GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000018 - Demi Water Storage & Distribution;NPE7-EAI-41XX-XXX-PP-XA-007612;NPE7-EAI-41XX-XXX-PP-XA-007631;NPE7-EAI-41XX-XXX-IM-XA-007164;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0GHC02AA301XB02;B0GHC02AA301;XB02;Demi Wtr Tnk 1 Mkup Vlv                     ;Demineralized Water Tank 1 Make-up Valve;Closed;;;;DI;24VDC;         S;;;B0CRM01GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000018 - Demi Water Storage & Distribution;NPE7-EAI-41XX-XXX-PP-XA-007612;NPE7-EAI-41XX-XXX-PP-XA-007631;NPE7-EAI-41XX-XXX-IM-XA-007164;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0GHC02AA301YB02;B0GHC02AA301;YB02;Demi Wtr Tnk 1 Mkup Vlv                       ;Demineralized Water Tank 1 Make-up Valve;Cl Cmd;;;;DO;24VDC;         S;;;B0CRM01GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000018 - Demi Water Storage & Distribution;NPE7-EAI-41XX-XXX-PP-XA-007612;NPE7-EAI-41XX-XXX-PP-XA-007631;NPE7-EAI-41XX-XXX-IM-XA-007164;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0GHC03AA301XB01;B0GHC03AA301;XB01;Demi Wtr Tnk 2 Mkup Vlv                     ;Demineralized Water Tank 2 Make-up Valve;Open;;;;DI;24VDC;         S;;;B0CRM01GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000018 - Demi Water Storage & Distribution;NPE7-EAI-41XX-XXX-PP-XA-007612;NPE7-EAI-41XX-XXX-PP-XA-007631;NPE7-EAI-41XX-XXX-IM-XA-007164;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0GHC03AA301XB02;B0GHC03AA301;XB02;Demi Wtr Tnk 2 Mkup Vlv                     ;Demineralized Water Tank 2 Make-up Valve;Closed;;;;DI;24VDC;         S;;;B0CRM01GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000018 - Demi Water Storage & Distribution;NPE7-EAI-41XX-XXX-PP-XA-007612;NPE7-EAI-41XX-XXX-PP-XA-007631;NPE7-EAI-41XX-XXX-IM-XA-007164;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0GHC03AA301YB02;B0GHC03AA301;YB02;Demi Wtr Tnk 2 Mkup Vlv                       ;Demineralized Water Tank 2 Make-up Valve;Cl Cmd;;;;DO;24VDC;         S;;;B0CRM01GH001;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000018 - Demi Water Storage & Distribution;NPE7-EAI-41XX-XXX-PP-XA-007612;NPE7-EAI-41XX-XXX-PP-XA-007631;NPE7-EAI-41XX-XXX-IM-XA-007164;;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0GHC10CL001AXQ01;B0GHC10CL001A;XQ01;Demi Wtr Tnk1 Lvl 1                             ;Demineralized Water Tank 1 Level 1;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH001;A;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000018 - Demi Water Storage & Distribution;NPE7-EAI-41XX-XXX-PP-XA-007612;NPE7-EAI-41XX-XXX-PP-XA-007631;NPE7-EAI-41XX-XXX-IM-XA-007164;;Hold;LT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0GHC10CL001BXQ01;B0GHC10CL001B;XQ01;Demi Wtr Tnk1 Lvl 2                             ;Demineralized Water Tank 1 Level 2;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH001;B;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000018 - Demi Water Storage & Distribution;NPE7-EAI-41XX-XXX-PP-XA-007612;NPE7-EAI-41XX-XXX-PP-XA-007631;NPE7-EAI-41XX-XXX-IM-XA-007164;;Hold;LT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0GHC15CL001AXQ01;B0GHC15CL001A;XQ01;Demi Wtr Tnk2 Lvl 1                             ;Demineralized Water Tank 2 Level 1;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH001;A;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000018 - Demi Water Storage & Distribution;NPE7-EAI-41XX-XXX-PP-XA-007612;NPE7-EAI-41XX-XXX-PP-XA-007631;NPE7-EAI-41XX-XXX-IM-XA-007164;;Hold;LT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0GHC15CL001BXQ01;B0GHC15CL001B;XQ01;Demi Wtr Tnk2 Lvl 2                             ;Demineralized Water Tank 2 Level 2;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH001;B;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000018 - Demi Water Storage & Distribution;NPE7-EAI-41XX-XXX-PP-XA-007612;NPE7-EAI-41XX-XXX-PP-XA-007631;NPE7-EAI-41XX-XXX-IM-XA-007164;;Hold;LT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0GHC16CP001XQ01;B0GHC16CP001;XQ01;Demi Wtr Pmp1 Suct Fltr DP                      ;Demi Water Pump 1 Suction Filter Differential Pressure;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH001;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000018 - Demi Water Storage & Distribution;NPE7-EAI-41XX-XXX-PP-XA-007612;NPE7-EAI-41XX-XXX-PP-XA-007631;NPE7-EAI-41XX-XXX-IM-XA-007164;;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0GHC17CP001XQ01;B0GHC17CP001;XQ01;Demi Wtr Pmp2 Suct Fltr DP                      ;Demi Water Pump 2 Suction Filter Differential Pressure;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH001;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000018 - Demi Water Storage & Distribution;NPE7-EAI-41XX-XXX-PP-XA-007612;NPE7-EAI-41XX-XXX-PP-XA-007631;NPE7-EAI-41XX-XXX-IM-XA-007164;;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0GHC18CP001XQ01;B0GHC18CP001;XQ01;Demi Wtr Pmp3 Suct Fltr DP                      ;Demi Water Pump 3 Suction Filter Differential Pressure;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH001;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000018 - Demi Water Storage & Distribution;NPE7-EAI-41XX-XXX-PP-XA-007612;NPE7-EAI-41XX-XXX-PP-XA-007631;NPE7-EAI-41XX-XXX-IM-XA-007164;;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0GHC19CP001XQ01;B0GHC19CP001;XQ01;Demi Wtr Pmp4 Suct Fltr DP                      ;Demi Water Pump 4 Suction Filter Differential Pressure;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH001;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000018 - Demi Water Storage & Distribution;NPE7-EAI-41XX-XXX-PP-XA-007612;NPE7-EAI-41XX-XXX-PP-XA-007631;NPE7-EAI-41XX-XXX-IM-XA-007164;;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0GHC20CP001XQ01;B0GHC20CP001;XQ01;Demi Wtr Pmps Disch Press                       ;Demi Water Pumps Discharge Pressure;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH001;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000018 - Demi Water Storage & Distribution;NPE7-EAI-41XX-XXX-PP-XA-007612;NPE7-EAI-41XX-XXX-PP-XA-007631;NPE7-EAI-41XX-XXX-IM-XA-007164;;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0GHC24AA401XQ13;B0GHC24AA401;XQ13;Condensate supply to Cond Tnk CV            ;Condensate supply to Condenser Tank Control Valve;Position Ind;N/A;;;AI;4-20mA;         S;;;B0CRM01GH004;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000008 - Condensate;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-PP-XA-007623;NPE7-EAI-41XX-XXX-IM-XA-007652;;Hold;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0GHC24AA401YQ01;B0GHC24AA401;YQ01;Condensate supply to Cond Tnk CV            ;Condensate supply to Condenser Tank Control Valve;Position Demand;N/A;;;AO;4-20mA;         S;;;B0CRM01GH004;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000008 - Condensate;NPE7-EAI-41XX-XXX-PP-XA-007603;NPE7-EAI-41XX-XXX-PP-XA-007623;NPE7-EAI-41XX-XXX-IM-XA-007652;;Hold;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
